model_configuration,canonical_model_version,forecast_date,history_target_count,history_date_min,history_date_max,history_resolution_date_max,history_market_adjusted_brier,history_model_adjusted_brier,history_market_bi,history_model_bi,history_bi_gap,current_target_count,method,adjusted_brier,brier_index,market_adjusted_brier,model_adjusted_brier,gain_vs_market,gain_vs_model
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-09,321,2025-03-02,2025-10-26,2025-11-04,0.06832018461522947,0.07479046900775284,73.86186988033967,72.65215383110531,1.209716049234359,59,partner,0.034065738857118645,81.54309374323024,0.03451606089101695,0.034065738857118645,0.01304673888831571,0.0
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-09,321,2025-03-02,2025-10-26,2025-11-04,0.06832018461522947,0.07479046900775284,73.86186988033967,72.65215383110531,1.209716049234359,59,ec_w0_56,0.03293272544777321,81.85262403327323,0.03451606089101695,0.034065738857118645,0.04587242583222505,0.033259616475591905
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-09,321,2025-03-02,2025-10-26,2025-11-04,0.06832018461522947,0.07479046900775284,73.86186988033967,72.65215383110531,1.209716049234359,59,simple_mean,0.03415609902661017,81.51863126643208,0.03451606089101695,0.034065738857118645,0.01042882226750457,-0.0026525234010193873
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-09,321,2025-03-02,2025-10-26,2025-11-04,0.06832018461522947,0.07479046900775284,73.86186988033967,72.65215383110531,1.209716049234359,59,log_odds_mean,0.03406437008893794,81.5434645480421,0.03451606089101695,0.034065738857118645,0.013086394867166541,4.0180199421158506e-05
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-09,321,2025-03-02,2025-10-26,2025-11-04,0.06832018461522947,0.07479046900775284,73.86186988033967,72.65215383110531,1.209716049234359,59,piecewise_odds,0.032204694575258215,82.0543335104939,0.03451606089101695,0.034065738857118645,0.06696495069517865,0.05463096777868746
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-23,333,2025-03-02,2025-11-09,2025-11-19,0.06800141400775433,0.07405883529904563,73.92291925698846,72.78624698814116,1.136672268847306,56,anchor,0.037618810342712854,80.60443083002903,0.037618810342712854,0.055294725521284276,0.0,0.31966729216817497
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-23,333,2025-03-02,2025-11-09,2025-11-19,0.06800141400775433,0.07405883529904563,73.92291925698846,72.78624698814116,1.136672268847306,56,partner,0.055294725521284276,76.48516946238306,0.037618810342712854,0.055294725521284276,-0.4698690633101168,0.0
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-23,333,2025-03-02,2025-11-09,2025-11-19,0.06800141400775433,0.07405883529904563,73.92291925698846,72.78624698814116,1.136672268847306,56,ec_w0_56,0.04501090234708388,78.78422701217703,0.037618810342712854,0.055294725521284276,-0.1964998876101607,0.18598199154170506
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-23,333,2025-03-02,2025-11-09,2025-11-19,0.06800141400775433,0.07405883529904563,73.92291925698846,72.78624698814116,1.136672268847306,56,simple_mean,0.04237512172664142,79.41478158322302,0.037618810342712854,0.055294725521284276,-0.126434391215402,0.2336498404295322
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-23,333,2025-03-02,2025-11-09,2025-11-19,0.06800141400775433,0.07405883529904563,73.92291925698846,72.78624698814116,1.136672268847306,56,log_odds_mean,0.045295574667533846,78.71724297288205,0.037618810342712854,0.055294725521284276,-0.20406717423768983,0.1808337189394586
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-11-23,333,2025-03-02,2025-11-09,2025-11-19,0.06800141400775433,0.07405883529904563,73.92291925698846,72.78624698814116,1.136672268847306,56,piecewise_odds,0.044223824926416855,78.97053854079547,0.037618810342712854,0.055294725521284276,-0.1755774444627928,0.20021621394261127
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-07,361,2025-03-02,2025-11-23,2025-12-06,0.06450875513161428,0.07050819984075554,74.60142619523405,73.44661983084724,1.1548063643868147,48,anchor,0.059154734170054936,75.67825372839052,0.059154734170054936,0.061307135211721604,0.0,0.03510849160107453
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-07,361,2025-03-02,2025-11-23,2025-12-06,0.06450875513161428,0.07050819984075554,74.60142619523405,73.44661983084724,1.1548063643868147,48,partner,0.061307135211721604,75.23972229321294,0.059154734170054936,0.061307135211721604,-0.036385947327208984,0.0
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-07,361,2025-03-02,2025-11-23,2025-12-06,0.06450875513161428,0.07050819984075554,74.60142619523405,73.44661983084724,1.1548063643868147,48,ec_w0_56,0.06019138812504465,75.46606673909692,0.059154734170054936,0.061307135211721604,-0.017524446175509675,0.018199302296931216
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-07,361,2025-03-02,2025-11-23,2025-12-06,0.06450875513161428,0.07050819984075554,74.60142619523405,73.44661983084724,1.1548063643868147,48,simple_mean,0.06019229015963828,75.46588290570898,0.059154734170054936,0.061307135211721604,-0.017539694905916232,0.018184588926448066
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-07,361,2025-03-02,2025-11-23,2025-12-06,0.06450875513161428,0.07050819984075554,74.60142619523405,73.44661983084724,1.1548063643868147,48,log_odds_mean,0.06023281682386259,75.45762504893575,0.059154734170054936,0.061307135211721604,-0.018224790778510462,0.01752354573654274
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-07,361,2025-03-02,2025-11-23,2025-12-06,0.06450875513161428,0.07050819984075554,74.60142619523405,73.44661983084724,1.1548063643868147,48,piecewise_odds,0.06166125183402977,75.16831624032922,0.059154734170054936,0.061307135211721604,-0.04237222428840991,-0.005776107806786894
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-21,387,2025-03-02,2025-12-07,2025-12-19,0.062978847624698,0.06867770108723031,74.9044132117422,73.79356928400391,1.110843927738287,58,anchor,0.017746758435027224,86.67830399872928,0.017746758435027224,0.017564922228130667,0.0,-0.010352235241061379
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-21,387,2025-03-02,2025-12-07,2025-12-19,0.062978847624698,0.06867770108723031,74.9044132117422,73.79356928400391,1.110843927738287,58,partner,0.017564922228130667,86.74672786511547,0.017746758435027224,0.017564922228130667,0.010246164535471556,0.0
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-21,387,2025-03-02,2025-12-07,2025-12-19,0.062978847624698,0.06867770108723031,74.9044132117422,73.79356928400391,1.110843927738287,58,ec_w0_56,0.016979663336517625,86.96939627779372,0.017746758435027224,0.017564922228130667,0.043224519075864797,0.033319754224458514
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-21,387,2025-03-02,2025-12-07,2025-12-19,0.062978847624698,0.06867770108723031,74.9044132117422,73.79356928400391,1.110843927738287,58,simple_mean,0.017478631279854807,86.77932252876019,0.017746758435027224,0.017564922228130667,0.015108514388926781,0.004912686042962534
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-21,387,2025-03-02,2025-12-07,2025-12-19,0.062978847624698,0.06867770108723031,74.9044132117422,73.79356928400391,1.110843927738287,58,log_odds_mean,0.01732168449818242,86.83881293416798,0.017746758435027224,0.017564922228130667,0.023952201659871896,0.013847925244934852
Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Claude-3-7-Sonnet-20250219,2025-12-21,387,2025-03-02,2025-12-07,2025-12-19,0.062978847624698,0.06867770108723031,74.9044132117422,73.79356928400391,1.110843927738287,58,piecewise_odds,0.016721478081053363,87.0688445678457,0.017746758435027224,0.017564922228130667,0.05777282413165882,0.048018666756548846
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.17463381046206422,66.134617652095,58.21078961477446,7.92382803732054,58,anchor,0.10647110775923373,67.37008921874997,0.10647110775923373,0.15331274137992337,0.0,0.30552994616808576
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.17463381046206422,66.134617652095,58.21078961477446,7.92382803732054,58,partner,0.15331274137992337,60.84482902860423,0.10647110775923373,0.15331274137992337,-0.43994689833240036,0.0
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.17463381046206422,66.134617652095,58.21078961477446,7.92382803732054,58,ec_w0_56,0.1107167673031516,66.725870814828,0.10647110775923373,0.15331274137992337,-0.03987616578122493,0.2778371431713882
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.17463381046206422,66.134617652095,58.21078961477446,7.92382803732054,58,simple_mean,0.11911698814716477,65.48667095929969,0.10647110775923373,0.15331274137992337,-0.11877288265402057,0.22304573595757649
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.17463381046206422,66.134617652095,58.21078961477446,7.92382803732054,58,log_odds_mean,0.11084963259081937,66.70591154712005,0.10647110775923373,0.15331274137992337,-0.041124065708858126,0.2769705140414679
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.17463381046206422,66.134617652095,58.21078961477446,7.92382803732054,58,piecewise_odds,0.11382402289749395,66.26218399221817,0.10647110775923373,0.15331274137992337,-0.06906019194322266,0.2575697109516336
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.17212499262208514,66.00459049522536,58.5120508313456,7.492539663879761,61,anchor,0.06370026933978026,74.76108771365529,0.06370026933978026,0.1430522570446983,0.0,0.5547062964558721
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.17212499262208514,66.00459049522536,58.5120508313456,7.492539663879761,61,partner,0.1430522570446983,62.17775032541053,0.06370026933978026,0.1430522570446983,-1.2457088255255366,0.0
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.17212499262208514,66.00459049522536,58.5120508313456,7.492539663879761,61,ec_w0_56,0.07101822972144788,73.35075428432394,0.06370026933978026,0.1430522570446983,-0.11488115289800839,0.5035504424144988
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.17212499262208514,66.00459049522536,58.5120508313456,7.492539663879761,61,simple_mean,0.08831077651191141,70.28287084661248,0.06370026933978026,0.1430522570446983,-0.38634855750542485,0.38266771642534997
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.17212499262208514,66.00459049522536,58.5120508313456,7.492539663879761,61,log_odds_mean,0.07563210965582247,72.49870736568506,0.06370026933978026,0.1430522570446983,-0.18731224278499048,0.4712973341469868
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.17212499262208514,66.00459049522536,58.5120508313456,7.492539663879761,61,piecewise_odds,0.06664287082239928,74.18471948198135,0.06370026933978026,0.1430522570446983,-0.046194490433361296,0.5341361807274668
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.1693667084651274,67.07151054201533,58.84581327919025,8.22569726282508,61,anchor,0.07532022191648158,72.55547014130474,0.07532022191648158,0.15688990224435045,0.0,0.5199167005715065
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.1693667084651274,67.07151054201533,58.84581327919025,8.22569726282508,61,partner,0.15688990224435045,60.390670007642086,0.07532022191648158,0.15688990224435045,-1.08297185340634,0.0
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.1693667084651274,67.07151054201533,58.84581327919025,8.22569726282508,61,ec_w0_56,0.08234830805177812,71.30360509545177,0.07532022191648158,0.15688990224435045,-0.09330941885818653,0.475120406898313
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.1693667084651274,67.07151054201533,58.84581327919025,8.22569726282508,61,simple_mean,0.09798949035910454,68.69672695082755,0.07532022191648158,0.15688990224435045,-0.30097187535851466,0.37542512961420943
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.1693667084651274,67.07151054201533,58.84581327919025,8.22569726282508,61,log_odds_mean,0.08490248683731012,70.86196869428029,0.07532022191648158,0.15688990224435045,-0.12722034902464557,0.4588403356573101
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.1693667084651274,67.07151054201533,58.84581327919025,8.22569726282508,61,piecewise_odds,0.08100188345315477,71.53917017141721,0.07532022191648158,0.15688990224435045,-0.07543341472059491,0.48370237794528537
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.16208730744072553,67.70091162089027,59.739932011889806,7.960979609000461,59,anchor,0.055052878058928265,76.53665026921172,0.055052878058928265,0.150478369584352,0.0,0.634147564125036
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.16208730744072553,67.70091162089027,59.739932011889806,7.960979609000461,59,partner,0.150478369584352,61.20845844976615,0.055052878058928265,0.150478369584352,-1.733342468004686,0.0
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.16208730744072553,67.70091162089027,59.739932011889806,7.960979609000461,59,ec_w0_56,0.06537397555972693,74.43166498191034,0.055052878058928265,0.150478369584352,-0.1874760750882275,0.5655589853857305
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.16208730744072553,67.70091162089027,59.739932011889806,7.960979609000461,59,simple_mean,0.08392284416062316,71.03056021241984,0.055052878058928265,0.150478369584352,-0.5244043021836691,0.44229297278783014
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.16208730744072553,67.70091162089027,59.739932011889806,7.960979609000461,59,log_odds_mean,0.06810152547219087,73.90373101913016,0.055052878058928265,0.150478369584352,-0.23702025894623363,0.5474331250378418
Claude-3-Haiku-20240307 (zero shot with freeze values),Claude-3-Haiku-20240307,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.16208730744072553,67.70091162089027,59.739932011889806,7.960979609000461,59,piecewise_odds,0.061718454804673334,75.15680076868655,0.055052878058928265,0.150478369584352,-0.12107589976695272,0.5898516512695434
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.13652608164850488,66.134617652095,63.05056405728162,3.0840535948133834,58,anchor,0.10647110775923373,67.37008921874997,0.10647110775923373,0.1288598534488889,0.0,0.17374492590537877
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.13652608164850488,66.134617652095,63.05056405728162,3.0840535948133834,58,partner,0.1288598534488889,64.10294532292534,0.10647110775923373,0.1288598534488889,-0.21028001080146083,0.0
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.13652608164850488,66.134617652095,63.05056405728162,3.0840535948133834,58,ec_w0_56,0.12066423623057347,65.26324191428144,0.10647110775923373,0.1288598534488889,-0.13330497606388286,0.06360101303053353
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.13652608164850488,66.134617652095,63.05056405728162,3.0840535948133834,58,simple_mean,0.11627633081957855,65.90068463743319,0.10647110775923373,0.1288598534488889,-0.09209280589545166,0.09765277774665079
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.13652608164850488,66.134617652095,63.05056405728162,3.0840535948133834,58,log_odds_mean,0.11799231853847734,65.64999002351274,0.10647110775923373,0.1288598534488889,-0.10820973897723384,0.0843360800089848
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-11,59,2024-07-21,2024-07-21,2025-03-01,0.11468641215697947,0.13652608164850488,66.134617652095,63.05056405728162,3.0840535948133834,58,piecewise_odds,0.12913600780087348,64.06450114428999,0.10647110775923373,0.1288598534488889,-0.212873713053616,-0.0021430596465338617
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1407489080632616,66.00459049522536,62.48348256257498,3.5211079326503807,61,anchor,0.06370026933978026,74.76108771365529,0.06370026933978026,0.06905770786437042,0.0,0.07757915358430638
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1407489080632616,66.00459049522536,62.48348256257498,3.5211079326503807,61,partner,0.06905770786437042,73.72116671837001,0.06370026933978026,0.06905770786437042,-0.08410385984419193,0.0
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1407489080632616,66.00459049522536,62.48348256257498,3.5211079326503807,61,ec_w0_56,0.06243967451517671,75.01206800970182,0.06370026933978026,0.06905770786437042,0.01978947401116129,0.09583337695180315
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1407489080632616,66.00459049522536,62.48348256257498,3.5211079326503807,61,simple_mean,0.06556928675781305,74.39349950543553,0.06370026933978026,0.06905770786437042,-0.029340808718772628,0.05051457997141517
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1407489080632616,66.00459049522536,62.48348256257498,3.5211079326503807,61,log_odds_mean,0.064941383933583,74.5164005812399,0.06370026933978026,0.06905770786437042,-0.01948366320372315,0.05960701648064976
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-05-25,68,2024-07-21,2025-05-11,2025-05-21,0.1155687867397322,0.1407489080632616,66.00459049522536,62.48348256257498,3.5211079326503807,61,piecewise_odds,0.05989977788260894,75.52556887635406,0.06370026933978026,0.06905770786437042,0.059662093999937785,0.13261271283066167
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.12895205072703217,67.07151054201533,64.09010571903167,2.981404822983663,61,anchor,0.07532022191648158,72.55547014130474,0.07532022191648158,0.10185461126074388,0.0,0.2605124011158934
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.12895205072703217,67.07151054201533,64.09010571903167,2.981404822983663,61,partner,0.10185461126074388,68.08533076142824,0.07532022191648158,0.10185461126074388,-0.3522877212667379,0.0
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.12895205072703217,67.07151054201533,64.09010571903167,2.981404822983663,61,ec_w0_56,0.08955700403342852,70.07392373975023,0.07532022191648158,0.10185461126074388,-0.18901673089510174,0.12073687263735132
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.12895205072703217,67.07151054201533,64.09010571903167,2.981404822983663,61,simple_mean,0.08539843195746519,70.77698989538122,0.07532022191648158,0.10185461126074388,-0.1338048373272025,0.16156538324172195
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.12895205072703217,67.07151054201533,64.09010571903167,2.981404822983663,61,log_odds_mean,0.0891281727994169,70.14565813831815,0.07532022191648158,0.10185461126074388,-0.1833232899691426,0.12494710159707734
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-08,84,2024-07-21,2025-05-25,2025-06-03,0.10842854179846073,0.12895205072703217,67.07151054201533,64.09010571903167,2.981404822983663,61,piecewise_odds,0.09312211356905074,69.48408389560446,0.07532022191648158,0.10185461126074388,-0.23634943179414283,0.0857349273008198
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.12555050897133777,67.70091162089027,64.56689274543682,3.1340188754534495,59,anchor,0.055052878058928265,76.53665026921172,0.055052878058928265,0.06711496280469097,0.0,0.17972273605908382
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.12555050897133777,67.70091162089027,64.56689274543682,3.1340188754534495,59,partner,0.06711496280469097,74.09344430367268,0.055052878058928265,0.06711496280469097,-0.219099984797371,0.0
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.12555050897133777,67.70091162089027,64.56689274543682,3.1340188754534495,59,ec_w0_56,0.059879818831509835,75.52964674723516,0.055052878058928265,0.06711496280469097,-0.0876782639304496,0.1078022496151251
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.12555050897133777,67.70091162089027,64.56689274543682,3.1340188754534495,59,simple_mean,0.060363683143674025,75.43097821571358,0.055052878058928265,0.06711496280469097,-0.09646734688531829,0.10059276469635567
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.12555050897133777,67.70091162089027,64.56689274543682,3.1340188754534495,59,log_odds_mean,0.060302396325380876,75.44345375966302,0.055052878058928265,0.06711496280469097,-0.09535411138421426,0.10150592646732316
Claude-3-Opus-20240229 (zero shot with freeze values),Claude-3-Opus-20240229,2025-06-22,98,2024-07-21,2025-06-08,2025-06-18,0.1043231110121541,0.12555050897133777,67.70091162089027,64.56689274543682,3.1340188754534495,59,piecewise_odds,0.059827513387580716,75.54033659520624,0.055052878058928265,0.06711496280469097,-0.08672816929828285,0.1085815906404838
Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Haiku-4-5-20251001,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.02724909295491615,82.59897163844253,83.49270071910122,0.8937290806586873,48,anchor,0.059154734170054936,75.67825372839052,0.059154734170054936,0.07882486437838827,0.0,0.2495422017335735
Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Haiku-4-5-20251001,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.02724909295491615,82.59897163844253,83.49270071910122,0.8937290806586873,48,partner,0.07882486437838827,71.92423387004581,0.059154734170054936,0.07882486437838827,-0.3325199662259774,0.0
Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Haiku-4-5-20251001,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.02724909295491615,82.59897163844253,83.49270071910122,0.8937290806586873,48,ec_w0_56,0.07423955436922339,72.75306359070375,0.059154734170054936,0.07882486437838827,-0.25500613620886875,0.05817085820983739
Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Haiku-4-5-20251001,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.02724909295491615,82.59897163844253,83.49270071910122,0.8937290806586873,48,simple_mean,0.06563583182630495,74.38050901631632,0.059154734170054936,0.07882486437838827,-0.10956177467755142,0.16732071353489594
Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Haiku-4-5-20251001,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.02724909295491615,82.59897163844253,83.49270071910122,0.8937290806586873,48,log_odds_mean,0.0733192060784656,72.9224805274808,0.059154734170054936,0.07882486437838827,-0.23944781609011018,0.06984672087088518
Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Haiku-4-5-20251001,2025-12-07,53,2025-10-26,2025-11-23,2025-12-06,0.03027957880397275,0.02724909295491615,82.59897163844253,83.49270071910122,0.8937290806586873,48,piecewise_odds,0.0777364590267199,72.11874123596284,0.059154734170054936,0.07882486437838827,-0.31412067212147704,0.013807893743319755
Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Haiku-4-5-20251001,2025-12-21,73,2025-10-26,2025-12-07,2025-12-19,0.030914613334427396,0.0420236734714137,82.4174480423269,79.50032354611085,2.917124496216047,58,anchor,0.017746758435027224,86.67830399872928,0.017746758435027224,0.0167913015384755,0.0,-0.056901896161080594
Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Haiku-4-5-20251001,2025-12-21,73,2025-10-26,2025-12-07,2025-12-19,0.030914613334427396,0.0420236734714137,82.4174480423269,79.50032354611085,2.917124496216047,58,partner,0.0167913015384755,87.04187454201978,0.017746758435027224,0.0167913015384755,0.05383838970084341,0.0
