experiment,pair_id,model_a,model_b,pair_group,method,fold_records,train_target_cells,test_target_cells,train_near_bi_share,train_bi_gap,train_adjusted_pog_complementarity,train_high_loss_lift_complementarity,train_adjusted_loss_corr_complementarity,train_total_variation_complementarity,train_alignment_c,train_disagreement_d,train_alpha_clipped,train_alpha_lcb_1se,train_alpha_lcb_95,test_alignment_c,test_disagreement_d,test_alpha_clipped,test_pooled_alpha_clipped,test_partner_win_share,method_partner_weight,adjusted_brier,anchor_adjusted_brier,best_single_adjusted_brier,brier_index,gain_vs_anchor,gain_vs_best_single,mean_fold_gain_vs_anchor,mean_fold_gain_vs_best_single,model_adjusted_brier,gain_vs_model,canonical_model_version,freeze_exposure,source_model_configuration
polymarket_model,Claude-Sonnet-4-20250514 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 [with freeze],claude,oracle_directional,20,2430,2430,1.0,0.6195572856647167,0.003080818415637862,,-0.6878751316946925,0.018160493827160493,0.0001242427983539094,0.0019396316872427992,0.3265747510144527,0.0121893610536199,0.0,0.0001242427983539094,0.0019396316872427992,0.3265747510144527,0.06405484049939474,0.16460905349794236,,0.04000604120649337,0.040538905199577,0.040111109417684,80.0043296068992,0.013144508724650778,0.002619429198443096,0.01327326702279857,0.0026585211753058775,0.04223005129011198,0.05266415776623399,Claude-Sonnet-4-20250514,with_freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-20250514 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 [with freeze],claude,oracle_linear,20,2430,2430,1.0,0.6195572856647167,0.003080818415637862,,-0.6878751316946925,0.018160493827160493,0.0001242427983539094,0.0019396316872427992,0.3265747510144527,0.0121893610536199,0.0,0.0001242427983539094,0.0019396316872427992,0.3265747510144527,0.06405484049939474,0.16460905349794236,0.3330624742775197,0.040074760936857995,0.040538905199577,0.040111109417684,79.98702261128967,0.01144935366246272,0.0009061948510947297,0.011559491152846038,0.0009230808496022941,0.04223005129011198,0.051036886942134485,Claude-Sonnet-4-20250514,with_freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-20250514 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 [with freeze],claude,partner,20,2430,2430,1.0,0.6195572856647167,0.003080818415637862,,-0.6878751316946925,0.018160493827160493,0.0001242427983539094,0.0019396316872427992,0.3265747510144527,0.0121893610536199,0.0,0.0001242427983539094,0.0019396316872427992,0.3265747510144527,0.06405484049939474,0.16460905349794236,1.0,0.04223005129011198,0.040538905199577,0.040111109417684,79.46605659486217,-0.04171661968198949,-0.05282680791406368,-0.041210456494330916,-0.051849340574929355,0.04223005129011198,0.0,Claude-Sonnet-4-20250514,with_freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-20250514 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 [with freeze],claude,piecewise_odds,20,2430,2430,1.0,0.6195572856647167,0.003080818415637862,,-0.6878751316946925,0.018160493827160493,0.0001242427983539094,0.0019396316872427992,0.3265747510144527,0.0121893610536199,0.0,0.0001242427983539094,0.0019396316872427992,0.3265747510144527,0.06405484049939474,0.16460905349794236,,0.03792405234409817,0.040538905199577,0.040111109417684,80.53345849898531,0.06450230568895857,0.05452497089550968,0.06476395077603563,0.0547532308123212,0.04223005129011198,0.10196527862190975,Claude-Sonnet-4-20250514,with_freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-20250514 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-20250514 [with freeze],claude,simple_mean,20,2430,2430,1.0,0.6195572856647167,0.003080818415637862,,-0.6878751316946925,0.018160493827160493,0.0001242427983539094,0.0019396316872427992,0.3265747510144527,0.0121893610536199,0.0,0.0001242427983539094,0.0019396316872427992,0.3265747510144527,0.06405484049939474,0.16460905349794236,0.5,0.04089957032303379,0.040538905199577,0.040111109417684,79.78400995523607,-0.0088967652599694,-0.019656920907856514,-0.008678983229219141,-0.0194304737836791,0.04223005129011198,0.031505549399835034,Claude-Sonnet-4-20250514,with_freeze,Claude-Sonnet-4-20250514 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,anchor,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,0.0,0.03548036115684423,0.03548036115684423,0.03548036115684423,81.16926214115475,0.0,0.0,0.0,0.0,0.07369043407351089,0.5185214797153954,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,best_single,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,,0.03548036115684423,0.03548036115684423,0.03548036115684423,81.16926214115475,0.0,0.0,0.0,0.0,0.07369043407351089,0.5185214797153954,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,cf_directional,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,,0.03671668330437979,0.03548036115684423,0.03548036115684423,80.84415733774871,-0.034845252619337456,-0.034845252619337456,-0.03659465799043015,-0.03659465799043015,0.07369043407351089,0.5017442390452936,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,cf_directional_lcb_1se,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,,0.035646913665482956,0.03548036115684423,0.03548036115684423,81.12424175625048,-0.0046942168345600515,-0.0046942168345600515,-0.004939075523654978,-0.004939075523654978,0.07369043407351089,0.5162613151399964,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,cf_lcb_1se,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,0.005598974430872074,0.03554193343074453,0.03548036115684423,0.03548036115684423,81.15264624101269,-0.0017353902805023636,-0.0017353902805023636,-0.0018091151859618345,-0.0018091151859618345,0.07369043407351089,0.5176859265710229,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,cf_lcb_95,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,0.00011755115733730762,0.035481454580686654,0.03548036115684423,0.03548036115684423,81.1689664769944,-3.081772019155818e-05,-3.081772019155818e-05,-3.198827159942536e-05,-3.198827159942536e-05,0.07369043407351089,0.5185066416450791,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,cf_linear,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,0.05025592552591919,0.03609732544531136,0.03548036115684423,0.03548036115684423,81.00421923734109,-0.017388895387501324,-0.017388895387501324,-0.018221626062123235,-0.018221626062123235,0.07369043407351089,0.5101491000948375,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,ec_w0_56,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,,0.038007889215403975,0.03548036115684423,0.03548036115684423,80.5229455395791,-0.0712373824884864,-0.0712373824884864,-0.07606476247949949,-0.07606476247949949,0.07369043407351089,0.4842222102058906,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,log_odds_mean,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,,0.03953677205530778,0.03548036115684423,0.03548036115684423,80.13373610833914,-0.11432834295377686,-0.11432834295377686,-0.1194131925104071,-0.1194131925104071,0.07369043407351089,0.4634748383234202,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,oracle_directional,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,,0.03508832145333091,0.03548036115684423,0.03548036115684423,81.2719079234612,0.011049484580505423,0.011049484580505423,0.010587998333246654,0.010587998333246654,0.07369043407351089,0.5238415692011248,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,oracle_linear,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,0.050121805360294286,0.035283431592712196,0.03548036115684423,0.03548036115684423,81.22064074803374,0.005550382175127413,0.005550382175127413,0.0053148619292239015,0.0053148619292239015,0.07369043407351089,0.5211938695120899,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,partner,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,1.0,0.07369043407351089,0.03548036115684423,0.03548036115684423,72.94784857859305,-1.0769358504485198,-1.0769358504485198,-1.0956328699307092,-1.0956328699307092,0.07369043407351089,0.0,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,piecewise_odds,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,,0.03614583341146035,0.03548036115684423,0.03548036115684423,81.00790584751273,-0.018756073301349395,-0.018756073301349395,-0.023553603165760464,-0.023553603165760464,0.07369043407351089,0.5094908332959122,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [no freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [no freeze],claude,simple_mean,20,2880,2880,0.0,8.22141356256169,0.0086384296875,1.0,-0.06293599832562895,0.11548958333333334,0.00047344791666666705,0.03915696875,0.05025592552591919,0.005598974430872074,0.00011755115733730762,0.00047344791666666705,0.03915696875,0.05025592552591919,0.012091025730041146,0.24305555555555555,0.5,0.04479615542767756,0.03548036115684423,0.03548036115684423,78.85113633442042,-0.26256199111536654,-0.26256199111536654,-0.26884052420377985,-0.26884052420377985,0.07369043407351089,0.3921035207501893,Claude-Sonnet-4-5-20250929,no_freeze,Claude-Sonnet-4-5-20250929
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,anchor,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,0.0,0.03548036115684423,0.03548036115684423,0.035163613028372,81.16926214115475,0.0,-0.009007837966384574,0.0,-0.009037949903856788,0.035328231677677555,-0.004306173050342533,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,best_single,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,,0.035163613028372,0.03548036115684423,0.035163613028372,81.25329091609014,0.008927421202732691,0.0,0.008804481718478311,0.0,0.035328231677677555,0.004659691172982422,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,cf_directional,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,,0.035509868991194016,0.03548036115684423,0.035163613028372,81.16122942042485,-0.0008316666851091675,-0.009846996170235245,-0.0009460238058022231,-0.009936014889044434,0.035328231677677555,-0.0051414210361179855,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,cf_directional_lcb_1se,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,,0.035482490802614494,0.03548036115684423,0.035163613028372,81.16878374576987,-6.002322695794568e-05,-0.009068401872845177,-4.533514604139928e-05,-0.009080097440124972,0.035328231677677555,-0.0043664547477027995,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,cf_lcb_1se,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,0.08463918283923885,0.035553862155409725,0.03548036115684423,0.035163613028372,81.14957481755337,-0.0020715966852924727,-0.01109809525894986,-0.002132983381342052,-0.01117093328519884,0.035328231677677555,-0.006386690389452391,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,cf_lcb_95,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,0.018792342808929,0.03549721014552446,0.03548036115684423,0.035163613028372,81.16473240645038,-0.0004748821074777748,-0.009486997734939643,-0.0004884222465165824,-0.00952637215037337,0.035328231677677555,-0.004783100082353619,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,cf_linear,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,0.5875630045995186,0.035539142372928406,0.03548036115684423,0.035163613028372,81.15350808432909,-0.0016567254156272908,-0.010679486896110627,-0.0017489328234411748,-0.010763307347186992,0.035328231677677555,-0.005970032612306416,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,ec_w0_56,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,,0.03440444222345516,0.03548036115684423,0.035163613028372,81.45801292694006,0.030324351227228777,0.02158967010313482,0.03047458635045214,0.02179894068827183,0.035328231677677555,0.02614876008091006,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,log_odds_mean,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,,0.035177318074220455,0.03548036115684423,0.035163613028372,81.24948346734695,0.008541149885260235,-0.00038975078691130994,0.008410186649927969,-0.00044106876822727457,0.035328231677677555,0.004271756504372546,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,oracle_directional,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,,0.035011580384178904,0.03548036115684423,0.035163613028372,81.29317554963251,0.013212401378696054,0.00432357858307761,0.012960587366183557,0.00416769590424469,0.035328231677677555,0.00896312321510077,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,oracle_linear,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,0.6006762940416398,0.03512599966774606,0.03548036115684423,0.035163613028372,81.26324001271658,0.0099875389523709,0.001069667118552238,0.009853463147082823,0.001051949143213907,0.035328231677677555,0.005724373973104313,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,partner,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,1.0,0.035328231677677555,0.03548036115684423,0.035163613028372,81.20927078052576,0.004287709431540733,-0.004681505543037583,0.004042519649282922,-0.004761962069195389,0.035328231677677555,0.0,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,piecewise_odds,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,,0.03412413528505207,0.03548036115684423,0.035163613028372,81.53633064206151,0.03822469184563349,0.02956117570970937,0.03871760925045698,0.030126639830000766,0.035328231677677555,0.034083120933174275,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,Claude-Sonnet-4-5-20250929 [with freeze] x Polymarket Freeze,Polymarket Freeze,Claude-Sonnet-4-5-20250929 [with freeze],claude,simple_mean,20,2880,2880,1.0,0.1280489104997845,0.0012460289201388906,-113.22186732186732,-0.9577506993716115,0.009792013888888888,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.08463918283923885,0.018792342808929,0.00033717274305555573,0.0005222160069444446,0.5875630045995186,0.6456576178665957,0.45138888888888873,0.5,0.03527374241552478,0.03548036115684423,0.035163613028372,81.22380360976892,0.005823467816634438,-0.0031319132952554373,0.005699668724285179,-0.003181941384823848,0.035328231677677555,0.0015423716264634326,Claude-Sonnet-4-5-20250929,with_freeze,Claude-Sonnet-4-5-20250929 (zero shot with freeze values)
polymarket_model,DeepSeek-V3 [no freeze] x Polymarket Freeze,Polymarket Freeze,DeepSeek-V3 [no freeze],deepseek,anchor,20,3040,3040,0.0,8.756213733453919,0.0096238075,1.0,-0.038998496248931154,0.1575108552631579,-0.00450249572368421,0.04379289595394737,0.009469460481316423,0.0,0.0,-0.00450249572368421,0.04379289595394737,0.009469460481316423,0.0,0.13486842105263158,0.0,0.06586935969463967,0.06586935969463967,0.06586935969463967,74.33703490639563,0.0,0.0,0.0,0.0,0.11866724709595546,0.44492384118949785,DeepSeek-V3,no_freeze,DeepSeek-V3
polymarket_model,DeepSeek-V3 [no freeze] x Polymarket Freeze,Polymarket Freeze,DeepSeek-V3 [no freeze],deepseek,best_single,20,3040,3040,0.0,8.756213733453919,0.0096238075,1.0,-0.038998496248931154,0.1575108552631579,-0.00450249572368421,0.04379289595394737,0.009469460481316423,0.0,0.0,-0.00450249572368421,0.04379289595394737,0.009469460481316423,0.0,0.13486842105263158,,0.06586935969463967,0.06586935969463967,0.06586935969463967,74.33703490639563,0.0,0.0,0.0,0.0,0.11866724709595546,0.44492384118949785,DeepSeek-V3,no_freeze,DeepSeek-V3
polymarket_model,DeepSeek-V3 [no freeze] x Polymarket Freeze,Polymarket Freeze,DeepSeek-V3 [no freeze],deepseek,cf_directional,20,3040,3040,0.0,8.756213733453919,0.0096238075,1.0,-0.038998496248931154,0.1575108552631579,-0.00450249572368421,0.04379289595394737,0.009469460481316423,0.0,0.0,-0.00450249572368421,0.04379289595394737,0.009469460481316423,0.0,0.13486842105263158,,0.06631471951352287,0.06586935969463967,0.06586935969463967,74.25141565728751,-0.006761259270589908,-0.006761259270589908,-0.006939000845033944,-0.006939000845033944,0.11866724709595546,0.4411708273648569,DeepSeek-V3,no_freeze,DeepSeek-V3
polymarket_model,DeepSeek-V3 [no freeze] x Polymarket Freeze,Polymarket Freeze,DeepSeek-V3 [no freeze],deepseek,cf_directional_lcb_1se,20,3040,3040,0.0,8.756213733453919,0.0096238075,1.0,-0.038998496248931154,0.1575108552631579,-0.00450249572368421,0.04379289595394737,0.009469460481316423,0.0,0.0,-0.00450249572368421,0.04379289595394737,0.009469460481316423,0.0,0.13486842105263158,,0.06588266174944406,0.06586935969463967,0.06586935969463967,74.33425623479016,-0.00020194601657062182,-0.00020194601657062182,-0.00023577966427466257,-0.00023577966427466257,0.11866724709595546,0.4448117457703328,DeepSeek-V3,no_freeze,DeepSeek-V3
