role,path,bytes,sha256
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-04-27/2025-04-27.OpenAI.o3-mini-2025-01-31_zero_shot.json,3858948,b22c9a988a9725a9587621b50002b0bbf1e908c6364e27b88164c0b2d69abb74
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-04-27/2025-04-27.OpenAI.o3-mini-2025-01-31_zero_shot_with_freeze_values.json,3860217,c3aa04b1c0992aef520406b9c39cfe979873bc87bad77d9e2088e976fd548057
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-04-27/2025-04-27.Qwen.QwQ-32B-Preview_scratchpad.json,3857517,419293cc2f05aba916a6556c748343ac5e9d2298dab1fb86e47917ee5a92d648
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-04-27/2025-04-27.Qwen.QwQ-32B-Preview_scratchpad_with_freeze_values.json,3858290,4f25473d9cfbafe114afde6fa2afdebfab62845b28213d48a63099bd6a5781c4
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-04-27/2025-04-27.Qwen.QwQ-32B-Preview_zero_shot.json,3853928,bd8edea1ac3b6ec6ab734cfb03bae353078dd480cc8552dac82201404da08bdc
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-04-27/2025-04-27.Qwen.QwQ-32B-Preview_zero_shot_with_freeze_values.json,3855007,44150ea47cc1cbf73944e6db38d982a636e1ffea69bcaf67c91900a2915aa705
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-5-sonnet-20240620_scratchpad.json,3782712,4ad1ebf8142432ce6efd5723b08f36e0c0451e2faed0534f8391b99c62c52e6c
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-5-sonnet-20240620_scratchpad_with_freeze_values.json,3783179,5b2e86a1827263d6425ce8bf7c839276b9a1a96068c8c9ae8ac7ec2d1d4ec3a1
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-5-sonnet-20240620_zero_shot.json,3783414,8287c86b21e96cf32aa1bb5f66a7fc268b9ccc7b1bc33851eadeec4664bec8ca
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-5-sonnet-20240620_zero_shot_with_freeze_values.json,3783935,531ac21417e39030c5010d60775564f270f40995cc6dbc27a420e3131134648f
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-5-sonnet-20241022_scratchpad.json,3781390,dba5bc8576edea357765d4ffd96a2c708f632b7ab2754cd10dc0a0e3d0816257
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-5-sonnet-20241022_scratchpad_with_freeze_values.json,3781832,3e10c294470927b282aa83ce91a9453d05a8214b21918ab5b7cb039abca87c22
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-5-sonnet-20241022_zero_shot.json,3783395,fa4c1d8a6c1c90cdbed2c859e6fa2dbf1915b174d6a70c9ea15cd1a96902cd60
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-5-sonnet-20241022_zero_shot_with_freeze_values.json,3783812,cea38b08dcaf31bf54efda176e44b8b45a4bc872fbe0dc65af46cc0aff05b379
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-7-sonnet-20250219_scratchpad.json,3782970,1cfca33fc20bf7a5d9b24e894c01be7dbba9a0f6d7c2ed592b679c86def7bbcc
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-7-sonnet-20250219_scratchpad_with_freeze_values.json,3783473,5a7b2ecb9c5bce717759540a3c314c990206e214a0818bb595c3af57c21926c9
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-7-sonnet-20250219_zero_shot.json,3783275,7e7dfc1a576ac2a0d9ab950d5bc9d76d3598ba107303945ad5903febcb570505
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude-3-7-sonnet-20250219_zero_shot_with_freeze_values.json,3783491,7d9c1fd1ef73d89f86e290e2e000772fc322d36300e9a8b1acfa6828a5b5814c
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude_3_haiku_scratchpad.json,3776844,f04eae52615642e559b6ea412d94d7aad5eac4fb8c282c20b3af7274f9e4f11e
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude_3_haiku_scratchpad_with_freeze_values.json,3777072,c0417fd46b86cb410ad3433c29a602109365e59485b9ebe88cd11d2aa0185165
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude_3_haiku_zero_shot.json,3778561,c4ec686c48073db0765fdf9142b72779aad2be5810725bb47da7abf06011fe64
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude_3_haiku_zero_shot_with_freeze_values.json,3778946,6c9c560c05e4a49a55e3121fc35c52b260776fb20370d9241b585e2fdb481fd1
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude_3_opus_scratchpad.json,3780816,4f4bd13dbd394b19689e833d7fc70196faa1c74fbeb0046913d0111815569367
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude_3_opus_scratchpad_with_freeze_values.json,3781096,fc0341e30f314d2288877953f4b71a629e5bf060d856a7c2bf8c792a0fef61a3
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude_3_opus_zero_shot.json,3781909,fba60723adfba059bf2a50d2b242d9c797f277c533a10ad0bdb2138e22ed1b43
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Anthropic.claude_3_opus_zero_shot_with_freeze_values.json,3783131,4417706283d4915a11e95db489507c1bf6be0832ff7b8c960b3ffc63059e247b
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.ForecastBench.always-0.5.json,3777330,e9016084889949360c9f48249f6e6d6b44db3d78136adc5aa0b37f6bd22e3eb9
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.ForecastBench.always-0.json,3777328,ed1d77e3c3689d742875a07f3d08539c22fc9b575fd6aa078243342f954e1477
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.ForecastBench.always-1.json,3777328,bf7102ba06c5d72a200195bdc5ba821d757ab48f2c42b6c5a591b8463788bc56
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.ForecastBench.imputed-forecaster.json,3775548,2b0c9950b5f8ba581b36ae51080ac2d2923868cc4baab4c34729a7c1c5a9d962
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.ForecastBench.naive-forecaster.json,3810739,fd8f3e7142bcfddb12559284c186d050a38f0951225f11076e663d754be845ca
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.ForecastBench.random-uniform.json,3834472,2d8ac1e659efceb9c21488ced3fcd9535c128c7a31b966ca2e732b01e4c303e7
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p1-405B-Instruct-Turbo_scratchpad.json,3780503,44cd6523c9c5216919d39d27b5ef0094468a89482fff46f5c95e9ad335a0f9a0
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p1-405B-Instruct-Turbo_scratchpad_with_freeze_values.json,3780872,9842456a1e0cc5c4188d582a76583b8d7fc8ef6e2bbc00ed2153b4235aa575be
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p1-405B-Instruct-Turbo_zero_shot.json,3783698,9f4dedb9559796598fbf19cc146c561fdbee267e2b1218eb74910ed84eeaedcf
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p1-405B-Instruct-Turbo_zero_shot_with_freeze_values.json,3784138,b670e5f3f0ef087314177ab509086af67e196c0c10770e4da9b87657d06613b4
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p2-3B-Instruct-Turbo_scratchpad.json,3779784,e724daff67ccef7bd83a2c9d69ccef818e07e8c65d8dd6940c3f2b0c5563760f
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p2-3B-Instruct-Turbo_scratchpad_with_freeze_values.json,3779884,38256c4d1d0a8373bc3ccab02010ec99e34fe95f4612442508ab342511b2518e
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p2-3B-Instruct-Turbo_zero_shot.json,3780338,94762e5826cb4c1aaf1093d48a58cf97bb8e21a1378539e6d4689e6784602e12
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p2-3B-Instruct-Turbo_zero_shot_with_freeze_values.json,3780893,61ac5f7bddff5333057c84f73e6ec0aeb4fcdbf3362c7f894ec1bcb8bc46f055
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p3-70B-Instruct-Turbo_scratchpad.json,3781148,a0d23ea130d6cc72c459ed39c8a4e3048599b7468b406b6fb42a32e3697dc001
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p3-70B-Instruct-Turbo_scratchpad_with_freeze_values.json,3782319,82ffdfafdeee2f58b403d66cf4e978b486bf5f1eb8858c5bee8ff264dbe6a51a
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p3-70B-Instruct-Turbo_zero_shot.json,3783220,357ef0d19526dcb6aa79bc95fc1cc91eba596195916a1cf2a88463ebe9ee4dc3
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-3p3-70B-Instruct-Turbo_zero_shot_with_freeze_values.json,3784475,9877775d50d3980b1d1dc98d8aa3bd03875b90de5b36e3eb84b9b5e5aea2b707
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-4-Maverick-17B-128E-Instruct-FP8_scratchpad.json,3779958,807b986dab954ab78c48b88c3dc09a95f9224bf74d1ed2e7e5aeae51caa4a870
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-4-Maverick-17B-128E-Instruct-FP8_scratchpad_with_freeze_values.json,3780473,1add2b7e46f34da08c18f80aa4d226b1bcff471f79173245099bde1f9d6d5d39
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-4-Maverick-17B-128E-Instruct-FP8_zero_shot.json,3779066,d99f3ef2c06c89c40466264fd4a7d08dabee4edcd67cfd50493686699e5e7f35
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-4-Maverick-17B-128E-Instruct-FP8_zero_shot_with_freeze_values.json,3780208,b973c423c5e57ac2dce9e725905bc2325f6aec1b9535b17c1136780dc4bd8956
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-4-Scout-17B-16E-Instruct_scratchpad.json,3779718,10d217f152ee384e9b9da647968e220dfac62ba7f47efae139e2251acdd24c48
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-4-Scout-17B-16E-Instruct_scratchpad_with_freeze_values.json,3780078,4556125b15723e50cc6c5aa89f56ab1785866a59e5e8d9b7b47cbd7c223ad323
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-4-Scout-17B-16E-Instruct_zero_shot.json,3780028,12b83da957452159644ab412fb2be30315256da28f7a6cf51ad582a249f5def4
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Meta.llama-4-Scout-17B-16E-Instruct_zero_shot_with_freeze_values.json,3780529,49617aa471d09bb8175a661262d39d6d16cccafc77885ba3fbc9f73b5feb60f0
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Mistral.mistral-large-2407_scratchpad.json,3779428,ef2a22d0de0cce2e89c28181fc5da6709248cf9283a61f585ab5b25f3ad7f3b7
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Mistral.mistral-large-2407_scratchpad_with_freeze_values.json,3779726,0d7dcd58644430856f48174dd3a1919feebffeda0d74366b3b7daf9a7a22927d
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Mistral.mistral-large-2407_zero_shot.json,3781286,5a053c3fc02472d21e802a8fc2d223d09da8f6db4843e77aacb8f70d53149334
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Mistral.mistral-large-2407_zero_shot_with_freeze_values.json,3782500,a90c0f31e9cdff5843db150cdf8c8d8dac97035f94050ee4aab80392064b1637
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt-4.1-2025-04-14_scratchpad.json,3784701,d0f91e74c4c1360103c4d677c851e4e255e1b215e51d75bcc48ce3fcd66c9f34
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt-4.1-2025-04-14_scratchpad_with_freeze_values.json,3784981,dbb9516ca5bbb0fbe5205863d103525ca3baed306e4746aacc8e5bf2daf800d6
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt-4.1-2025-04-14_zero_shot.json,3782931,d9cbecfead993bb224e3c636d9a16defa997d325b9d3c5acb54690f17e6d8762
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt-4.1-2025-04-14_zero_shot_with_freeze_values.json,3783542,5335c9c43a787000b97f0f25e8d93d469dbc75b49bae4aac70957ea4f1a68e0f
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt-4o-2024-05-13_scratchpad.json,3779744,ba6dcc858ad6d8e35f09dc694b869a942b10cc878b0d65bb7a7cf7a0f815aa3e
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt-4o-2024-05-13_scratchpad_with_freeze_values.json,3780550,c4f1ed7055db59aeafcdc81cb125ceec687ec72fc3f718787c5df13f73831f01
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt-4o-2024-05-13_zero_shot.json,3780650,d9ef2015e440496ab00ba722b2dd307c77043cfc62b02a39b64b5a0535f84a2c
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt-4o-2024-05-13_zero_shot_with_freeze_values.json,3782264,d3b2092e264676f895ee4f0af73b2e2f26853449745bb424d8529fbd3bf7d6d0
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt_4_turbo_0409_scratchpad.json,3780189,04c42a4975c4a0e1b12608c1721b95db6899845b77f064dbe10ce26f2d3a9bc3
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt_4_turbo_0409_scratchpad_with_freeze_values.json,3781073,d0cda37f1253fc8db8b0f930adaab5000695450c8f2572b7ab509aab342b2057
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt_4_turbo_0409_zero_shot.json,3782373,20dc052586c2cf5f491cca81935971757986344e1c99410f240d49ca2aa59c1c
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.gpt_4_turbo_0409_zero_shot_with_freeze_values.json,3784874,990d79192931a529ded990d2e07a7f075b82594596d555c118bbf25b8779c670
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.o4-mini-2025-04-16_scratchpad.json,3782774,57a3a307c04796a532b3a72da3770127e81f78248ee2ea6a7b9341ee3376f151
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.o4-mini-2025-04-16_scratchpad_with_freeze_values.json,3782949,2ebf99c49990697b8fa80133474908bf755121700c1dea41e2e55e66d3002181
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.o4-mini-2025-04-16_zero_shot.json,3784454,8bd6883df2ad468139df34819752654d975a22c9527020835a682ffecb96beb9
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.OpenAI.o4-mini-2025-04-16_zero_shot_with_freeze_values.json,3784971,48847a17b257ec00c3704635b5deb8008458bedea2fffcd23fc042e431ef13e8
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Qwen.Qwen3-235B-A22B-fp8-tput_scratchpad.json,3781218,6b69a3cd455aa458c60c201611c176eceee664b5662967cb05eee0d463bae3a7
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Qwen.Qwen3-235B-A22B-fp8-tput_scratchpad_with_freeze_values.json,3781955,c40b199fd9b1ebf89f926ed25c0e9aacc01cdc6e015147c4101d1c5921eb31c6
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Qwen.Qwen3-235B-A22B-fp8-tput_zero_shot.json,3778619,0e9e4f0f79eda2b07c5388edd893bcf485945f47f6177ba373b7e195a8be8d0a
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Qwen.Qwen3-235B-A22B-fp8-tput_zero_shot_with_freeze_values.json,3779506,f601321b7b6aa7d74b43f26b35f93b21d7e428017b80558b991b449a41d826f5
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Qwen.qwen_2p5_72b_scratchpad.json,3779486,0e9da4dee29e7e63cbd5c69b8e696873feb66011f79eb99bc4b2f0315d41fca5
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Qwen.qwen_2p5_72b_scratchpad_with_freeze_values.json,3779915,9629a25d58b09aa1434dab50347edb423012a0e65fad691ee12e6d14fa4953c2
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Qwen.qwen_2p5_72b_zero_shot.json,3780460,375f5a0b20df135f5b4ebfacfab31b3e9a26056ed9b02758f11d7f8b176fd2a5
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-11/2025-05-11.Qwen.qwen_2p5_72b_zero_shot_with_freeze_values.json,3781542,e9c289ea6494048482a5cfabb7f75fd8ebd8b8ee009d5325294a307b4cbe54f7
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-5-sonnet-20240620_scratchpad.json,3825972,a449dd5a14bcbbdcb202736d37653b97f325f69dd3681f164542267f366961d1
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-5-sonnet-20240620_scratchpad_with_freeze_values.json,3826563,0984e83c87c1a75aaf54dc5b531510c348f8d1acc64fdbc8b75716a73b10c1fd
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-5-sonnet-20240620_zero_shot.json,3826706,8e9d33fb5a04d561129e2493cf5ce80d9eb3bc702e796529a3c4952b2a709a1a
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-5-sonnet-20240620_zero_shot_with_freeze_values.json,3827420,d423638dcbfba1140cf2cff6702677df57ca6f31e2c0076cd48321eed8f310b0
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-5-sonnet-20241022_scratchpad.json,3824854,f402544cae73fcfa8aa2d6288125dba22cf8c06fcfc29e5b60109d7207bf039f
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-5-sonnet-20241022_scratchpad_with_freeze_values.json,3825417,f6d197779e7f4f7ddceef6fd84acb4e0d3378c425007d1a249e66e3e066cb4b8
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-5-sonnet-20241022_zero_shot.json,3826549,3cbb55cd03c2b7e5c9fe46e91ed63a3b49762718e71b4f521de7d872b07246d9
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-5-sonnet-20241022_zero_shot_with_freeze_values.json,3827087,da36d7ce7c5d755dec5d14e72a409a6ebeab3abd80fb87b96d7387df1a01a234
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-7-sonnet-20250219_scratchpad.json,3826367,ca7de86ba8fcebe8b6f3d7ad688cdf453b9c469d35c596bd8a61e19a68e7a377
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-7-sonnet-20250219_scratchpad_with_freeze_values.json,3827003,cbc1eacae9af18874804421db5ffd009989fba2d54e46cb2451842d18f4c7600
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-7-sonnet-20250219_zero_shot.json,3826550,bab0c5230f8acbb2b8ba557fa966be0df9ac72ecd9a229c160e9577c6dc9ca1f
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude-3-7-sonnet-20250219_zero_shot_with_freeze_values.json,3826808,0e94cb5479566e591d27942ce87934e34e1b178d3d43054f0c7ec1c4035d9c52
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude_3_haiku_scratchpad.json,3819928,e0a2f69ac9a56e2ea62309cab30826606315448f3e28c3ac71599ce8a8504982
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude_3_haiku_scratchpad_with_freeze_values.json,3820135,4370332471ca721e85394559a8e4157b0bb20a3fd725ebf2605db9a42456b6f8
input_forecast,forecastbench_downloads_2026-04-15/extracted/processed_forecast_sets/forecastbench-processed-forecast-sets/2025-05-25/2025-05-25.Anthropic.claude_3_haiku_zero_shot.json,3821858,2d466b953dababd37a067a06c177e9ff2969559fc2e272a93f5e1e71789e9952
