topic_a,topic_b,metric_id,sample_id,n_pair_universe,n_sample_pairs,n_defined_pairs,spearman,pearson,dependent_top_jaccard,complementary_top_jaccard,dependency_persistence_a_to_b,dependency_persistence_b_to_a,complementarity_persistence_a_to_b,complementarity_persistence_b_to_a,dependency_to_complementarity_a_to_b,dependency_to_complementarity_b_to_a,quartile_transition_counts,reason,interpretation_status
entertainment_culture,health_science,adjusted_loss_corr,near_bi_both,2415,3,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"{""Q1->Q1"":0,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":1,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":0,""Q4->Q4"":0}",defined_pair_count_3_below_reporting_min_30,insufficient
entertainment_culture,health_science,adjusted_pog,eligible_both,2415,12,12,,,0.0,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,"{""Q1->Q1"":2,""Q1->Q2"":1,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":1,""Q2->Q3"":0,""Q2->Q4"":2,""Q3->Q1"":1,""Q3->Q2"":1,""Q3->Q3"":0,""Q3->Q4"":1,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":3,""Q4->Q4"":0}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,health_science,high_loss_lift,eligible_both,2415,12,3,,,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,"{""Q1->Q1"":1,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":1,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":0,""Q4->Q4"":1}",defined_pair_count_3_below_reporting_min_30,insufficient
entertainment_culture,health_science,adjusted_loss_corr,eligible_both,2415,12,12,,,0.2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,"{""Q1->Q1"":0,""Q1->Q2"":2,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":1,""Q2->Q2"":1,""Q2->Q3"":0,""Q2->Q4"":1,""Q3->Q1"":2,""Q3->Q2"":0,""Q3->Q3"":1,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":2,""Q4->Q4"":1}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,politics_conflict,adjusted_pog,near_bi_both,2415,5,5,,,0.0,0.3333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,"{""Q1->Q1"":1,""Q1->Q2"":1,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":1,""Q3->Q1"":1,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":1,""Q4->Q4"":0}",defined_pair_count_5_below_reporting_min_30,insufficient
entertainment_culture,politics_conflict,high_loss_lift,near_bi_both,2415,5,5,,,0.0,0.3333333333333333,0.0,0.0,0.5,0.5,0.0,1.0,"{""Q1->Q1"":1,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":1,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":1,""Q4->Q4"":0}",defined_pair_count_5_below_reporting_min_30,insufficient
entertainment_culture,politics_conflict,adjusted_loss_corr,near_bi_both,2415,5,5,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""Q1->Q1"":2,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":1,""Q3->Q1"":0,""Q3->Q2"":1,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":1,""Q4->Q4"":0}",defined_pair_count_5_below_reporting_min_30,insufficient
entertainment_culture,politics_conflict,adjusted_pog,eligible_both,2415,12,12,,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,"{""Q1->Q1"":2,""Q1->Q2"":1,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":1,""Q2->Q3"":1,""Q2->Q4"":1,""Q3->Q1"":1,""Q3->Q2"":1,""Q3->Q3"":1,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":1,""Q4->Q4"":2}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,politics_conflict,high_loss_lift,eligible_both,2415,12,12,,,0.0,0.16666666666666666,0.0,0.0,0.25,0.3333333333333333,0.0,0.3333333333333333,"{""Q1->Q1"":1,""Q1->Q2"":2,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":2,""Q2->Q2"":0,""Q2->Q3"":1,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":1,""Q3->Q4"":2,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":1,""Q4->Q4"":0}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,politics_conflict,adjusted_loss_corr,eligible_both,2415,12,12,,,0.5,0.2,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,"{""Q1->Q1"":1,""Q1->Q2"":1,""Q1->Q3"":1,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":2,""Q2->Q3"":1,""Q2->Q4"":0,""Q3->Q1"":2,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":1,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":1,""Q4->Q4"":2}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,sports,adjusted_pog,near_bi_both,2415,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"{""Q1->Q1"":0,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":1,""Q4->Q2"":0,""Q4->Q3"":0,""Q4->Q4"":0}",defined_pair_count_2_below_reporting_min_30;fewer_than_3_values,insufficient
entertainment_culture,sports,high_loss_lift,near_bi_both,2415,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"{""Q1->Q1"":0,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":1,""Q4->Q2"":0,""Q4->Q3"":0,""Q4->Q4"":0}",defined_pair_count_2_below_reporting_min_30;fewer_than_3_values,insufficient
entertainment_culture,sports,adjusted_loss_corr,near_bi_both,2415,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"{""Q1->Q1"":0,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":1,""Q4->Q2"":0,""Q4->Q3"":0,""Q4->Q4"":0}",defined_pair_count_2_below_reporting_min_30;fewer_than_3_values,insufficient
entertainment_culture,sports,adjusted_pog,eligible_both,2415,12,12,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,"{""Q1->Q1"":0,""Q1->Q2"":1,""Q1->Q3"":0,""Q1->Q4"":2,""Q2->Q1"":2,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":1,""Q3->Q1"":1,""Q3->Q2"":1,""Q3->Q3"":1,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":2,""Q4->Q4"":0}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,sports,high_loss_lift,eligible_both,2415,12,12,,,0.25,0.4,0.5,0.3333333333333333,0.5,0.6666666666666666,0.0,0.3333333333333333,"{""Q1->Q1"":2,""Q1->Q2"":1,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":1,""Q2->Q2"":1,""Q2->Q3"":0,""Q2->Q4"":1,""Q3->Q1"":0,""Q3->Q2"":1,""Q3->Q3"":2,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":1,""Q4->Q4"":1}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,sports,adjusted_loss_corr,eligible_both,2415,12,12,,,0.2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,"{""Q1->Q1"":0,""Q1->Q2"":2,""Q1->Q3"":1,""Q1->Q4"":0,""Q2->Q1"":1,""Q2->Q2"":0,""Q2->Q3"":1,""Q2->Q4"":1,""Q3->Q1"":2,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":1,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":1,""Q4->Q4"":1}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,technology_ai,adjusted_pog,near_bi_both,2415,2,2,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"{""Q1->Q1"":1,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":0,""Q4->Q4"":1}",defined_pair_count_2_below_reporting_min_30;fewer_than_3_values,insufficient
entertainment_culture,technology_ai,high_loss_lift,near_bi_both,2415,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"{""Q1->Q1"":0,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":1,""Q4->Q2"":0,""Q4->Q3"":0,""Q4->Q4"":0}",defined_pair_count_2_below_reporting_min_30;fewer_than_3_values,insufficient
entertainment_culture,technology_ai,adjusted_loss_corr,near_bi_both,2415,2,2,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"{""Q1->Q1"":0,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":1,""Q4->Q2"":0,""Q4->Q3"":0,""Q4->Q4"":0}",defined_pair_count_2_below_reporting_min_30;fewer_than_3_values,insufficient
entertainment_culture,technology_ai,adjusted_pog,eligible_both,2415,12,12,,,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,"{""Q1->Q1"":3,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":2,""Q2->Q3"":1,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":1,""Q3->Q3"":1,""Q3->Q4"":1,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":1,""Q4->Q4"":2}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,technology_ai,high_loss_lift,eligible_both,2415,12,12,,,0.0,0.4,0.0,0.0,0.5,0.6666666666666666,0.5,0.6666666666666666,"{""Q1->Q1"":2,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":2,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":2,""Q2->Q4"":1,""Q3->Q1"":0,""Q3->Q2"":2,""Q3->Q3"":1,""Q3->Q4"":0,""Q4->Q1"":1,""Q4->Q2"":0,""Q4->Q3"":1,""Q4->Q4"":0}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,technology_ai,adjusted_loss_corr,eligible_both,2415,12,12,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,"{""Q1->Q1"":3,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":1,""Q2->Q4"":2,""Q3->Q1"":0,""Q3->Q2"":1,""Q3->Q3"":1,""Q3->Q4"":1,""Q4->Q1"":0,""Q4->Q2"":2,""Q4->Q3"":1,""Q4->Q4"":0}",defined_pair_count_12_below_reporting_min_30,insufficient
finance_economics,health_science,adjusted_pog,near_bi_both,2415,72,72,-0.1585310952472828,-0.13688574103372406,0.16129032258064516,0.09090909090909091,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.3888888888888889,0.3333333333333333,"{""Q1->Q1"":3,""Q1->Q2"":8,""Q1->Q3"":1,""Q1->Q4"":6,""Q2->Q1"":3,""Q2->Q2"":4,""Q2->Q3"":6,""Q2->Q4"":5,""Q3->Q1"":5,""Q3->Q2"":5,""Q3->Q3"":6,""Q3->Q4"":2,""Q4->Q1"":7,""Q4->Q2"":1,""Q4->Q3"":5,""Q4->Q4"":5}",,limited
finance_economics,health_science,high_loss_lift,near_bi_both,2415,72,20,,,0.1111111111111111,0.0,0.2,0.2,0.0,0.0,0.4,0.4,"{""Q1->Q1"":0,""Q1->Q2"":1,""Q1->Q3"":2,""Q1->Q4"":2,""Q2->Q1"":1,""Q2->Q2"":2,""Q2->Q3"":1,""Q2->Q4"":1,""Q3->Q1"":2,""Q3->Q2"":2,""Q3->Q3"":0,""Q3->Q4"":1,""Q4->Q1"":2,""Q4->Q2"":0,""Q4->Q3"":2,""Q4->Q4"":1}",defined_pair_count_20_below_reporting_min_30,insufficient
finance_economics,health_science,adjusted_loss_corr,near_bi_both,2415,72,72,0.28201170493279315,0.26902732111296496,0.2,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.16666666666666666,"{""Q1->Q1"":6,""Q1->Q2"":5,""Q1->Q3"":4,""Q1->Q4"":3,""Q2->Q1"":8,""Q2->Q2"":5,""Q2->Q3"":3,""Q2->Q4"":2,""Q3->Q1"":3,""Q3->Q2"":4,""Q3->Q3"":4,""Q3->Q4"":7,""Q4->Q1"":1,""Q4->Q2"":4,""Q4->Q3"":7,""Q4->Q4"":6}",,limited
finance_economics,health_science,adjusted_pog,eligible_both,2415,828,828,-0.059099431898742845,0.1429640435254698,0.078125,0.1694915254237288,0.14492753623188406,0.14492753623188406,0.2898550724637681,0.2898550724637681,0.23671497584541062,0.34782608695652173,"{""Q1->Q1"":60,""Q1->Q2"":45,""Q1->Q3"":30,""Q1->Q4"":72,""Q2->Q1"":47,""Q2->Q2"":62,""Q2->Q3"":36,""Q2->Q4"":62,""Q3->Q1"":51,""Q3->Q2"":50,""Q3->Q3"":63,""Q3->Q4"":43,""Q4->Q1"":49,""Q4->Q2"":50,""Q4->Q3"":78,""Q4->Q4"":30}",,headline
finance_economics,health_science,high_loss_lift,eligible_both,2415,828,300,0.17894744348089586,0.060747825536952856,0.19047619047619047,0.23809523809523808,0.32,0.32,0.4666666666666667,0.32710280373831774,0.30666666666666664,0.21333333333333335,"{""Q1->Q1"":35,""Q1->Q2"":15,""Q1->Q3"":9,""Q1->Q4"":16,""Q2->Q1"":28,""Q2->Q2"":13,""Q2->Q3"":19,""Q2->Q4"":15,""Q3->Q1"":21,""Q3->Q2"":9,""Q3->Q3"":25,""Q3->Q4"":20,""Q4->Q1"":23,""Q4->Q2"":6,""Q4->Q3"":22,""Q4->Q4"":24}",,headline
finance_economics,health_science,adjusted_loss_corr,eligible_both,2415,828,828,0.11868432636418805,0.13695880265327912,0.1930835734870317,0.1694915254237288,0.32367149758454106,0.32367149758454106,0.2898550724637681,0.2898550724637681,0.12560386473429952,0.2608695652173913,"{""Q1->Q1"":60,""Q1->Q2"":49,""Q1->Q3"":44,""Q1->Q4"":54,""Q2->Q1"":61,""Q2->Q2"":48,""Q2->Q3"":51,""Q2->Q4"":47,""Q3->Q1"":60,""Q3->Q2"":50,""Q3->Q3"":58,""Q3->Q4"":39,""Q4->Q1"":26,""Q4->Q2"":60,""Q4->Q3"":54,""Q4->Q4"":67}",,headline
finance_economics,politics_conflict,adjusted_pog,near_bi_both,2415,111,111,0.1883906633906634,0.16320445733213043,0.2727272727272727,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.25,"{""Q1->Q1"":8,""Q1->Q2"":8,""Q1->Q3"":5,""Q1->Q4"":7,""Q2->Q1"":7,""Q2->Q2"":9,""Q2->Q3"":6,""Q2->Q4"":6,""Q3->Q1"":11,""Q3->Q2"":3,""Q3->Q3"":10,""Q3->Q4"":3,""Q4->Q1"":2,""Q4->Q2"":8,""Q4->Q3"":6,""Q4->Q4"":12}",,headline
finance_economics,politics_conflict,high_loss_lift,near_bi_both,2415,111,111,0.31315373815373815,0.39383091959918687,0.21739130434782608,0.2727272727272727,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.17857142857142858,0.10714285714285714,"{""Q1->Q1"":12,""Q1->Q2"":7,""Q1->Q3"":6,""Q1->Q4"":3,""Q2->Q1"":9,""Q2->Q2"":6,""Q2->Q3"":2,""Q2->Q4"":11,""Q3->Q1"":2,""Q3->Q2"":10,""Q3->Q3"":11,""Q3->Q4"":4,""Q4->Q1"":5,""Q4->Q2"":5,""Q4->Q3"":8,""Q4->Q4"":10}",,headline
finance_economics,politics_conflict,adjusted_loss_corr,near_bi_both,2415,111,111,0.4864162864162864,0.49113840700926914,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.07142857142857142,0.10714285714285714,"{""Q1->Q1"":14,""Q1->Q2"":6,""Q1->Q3"":5,""Q1->Q4"":3,""Q2->Q1"":6,""Q2->Q2"":12,""Q2->Q3"":6,""Q2->Q4"":4,""Q3->Q1"":6,""Q3->Q2"":6,""Q3->Q3"":8,""Q3->Q4"":7,""Q4->Q1"":2,""Q4->Q2"":4,""Q4->Q3"":8,""Q4->Q4"":14}",,headline
finance_economics,politics_conflict,adjusted_pog,eligible_both,2415,828,828,0.19071087006939,0.1670786229154099,0.18624641833810887,0.21052631578947367,0.3140096618357488,0.3140096618357488,0.34782608695652173,0.34782608695652173,0.1642512077294686,0.16908212560386474,"{""Q1->Q1"":72,""Q1->Q2"":57,""Q1->Q3"":43,""Q1->Q4"":35,""Q2->Q1"":51,""Q2->Q2"":51,""Q2->Q3"":51,""Q2->Q4"":54,""Q3->Q1"":50,""Q3->Q2"":53,""Q3->Q3"":51,""Q3->Q4"":53,""Q4->Q1"":34,""Q4->Q2"":46,""Q4->Q3"":62,""Q4->Q4"":65}",,headline
finance_economics,politics_conflict,high_loss_lift,eligible_both,2415,828,828,0.2984672672171175,0.37751237238990665,0.25075528700906347,0.23582089552238805,0.40096618357487923,0.40096618357487923,0.38164251207729466,0.38164251207729466,0.14492753623188406,0.14009661835748793,"{""Q1->Q1"":79,""Q1->Q2"":55,""Q1->Q3"":44,""Q1->Q4"":29,""Q2->Q1"":58,""Q2->Q2"":56,""Q2->Q3"":55,""Q2->Q4"":38,""Q3->Q1"":40,""Q3->Q2"":55,""Q3->Q3"":55,""Q3->Q4"":57,""Q4->Q1"":30,""Q4->Q2"":41,""Q4->Q3"":53,""Q4->Q4"":83}",,headline
finance_economics,politics_conflict,adjusted_loss_corr,eligible_both,2415,828,828,0.32931396777781025,0.3670988638322565,0.3226837060702875,0.21407624633431085,0.48792270531400966,0.48792270531400966,0.3526570048309179,0.3526570048309179,0.1497584541062802,0.12077294685990338,"{""Q1->Q1"":73,""Q1->Q2"":62,""Q1->Q3"":47,""Q1->Q4"":25,""Q2->Q1"":52,""Q2->Q2"":61,""Q2->Q3"":62,""Q2->Q4"":32,""Q3->Q1"":51,""Q3->Q2"":51,""Q3->Q3"":56,""Q3->Q4"":49,""Q4->Q1"":31,""Q4->Q2"":33,""Q4->Q3"":42,""Q4->Q4"":101}",,headline
finance_economics,sports,adjusted_pog,near_bi_both,2415,79,79,0.6050146056475172,0.5869772258458557,0.25,0.48148148148148145,0.4,0.4,0.65,0.65,0.1,0.0,"{""Q1->Q1"":13,""Q1->Q2"":5,""Q1->Q3"":2,""Q1->Q4"":0,""Q2->Q1"":4,""Q2->Q2"":7,""Q2->Q3"":5,""Q2->Q4"":4,""Q3->Q1"":1,""Q3->Q2"":4,""Q3->Q3"":6,""Q3->Q4"":8,""Q4->Q1"":2,""Q4->Q2"":4,""Q4->Q3"":6,""Q4->Q4"":8}",,limited
finance_economics,sports,high_loss_lift,near_bi_both,2415,79,79,0.297767715952782,0.14930058695926618,0.17647058823529413,0.3793103448275862,0.3,0.3,0.55,0.55,0.2,0.0,"{""Q1->Q1"":11,""Q1->Q2"":5,""Q1->Q3"":4,""Q1->Q4"":0,""Q2->Q1"":4,""Q2->Q2"":5,""Q2->Q3"":4,""Q2->Q4"":7,""Q3->Q1"":1,""Q3->Q2"":5,""Q3->Q3"":6,""Q3->Q4"":7,""Q4->Q1"":4,""Q4->Q2"":5,""Q4->Q3"":5,""Q4->Q4"":6}",,limited
finance_economics,sports,adjusted_loss_corr,near_bi_both,2415,79,79,0.6043816942551121,0.6062074451203495,0.48148148148148145,0.3793103448275862,0.65,0.65,0.55,0.55,0.05,0.0,"{""Q1->Q1"":11,""Q1->Q2"":6,""Q1->Q3"":3,""Q1->Q4"":0,""Q2->Q1"":6,""Q2->Q2"":5,""Q2->Q3"":4,""Q2->Q4"":5,""Q3->Q1"":2,""Q3->Q2"":7,""Q3->Q3"":8,""Q3->Q4"":2,""Q4->Q1"":1,""Q4->Q2"":2,""Q4->Q3"":4,""Q4->Q4"":13}",,limited
finance_economics,sports,adjusted_pog,eligible_both,2415,828,828,0.4351607698658755,0.38639108593108024,0.2857142857142857,0.2545454545454545,0.4444444444444444,0.4444444444444444,0.4057971014492754,0.4057971014492754,0.07729468599033816,0.09178743961352658,"{""Q1->Q1"":84,""Q1->Q2"":65,""Q1->Q3"":39,""Q1->Q4"":19,""Q2->Q1"":68,""Q2->Q2"":64,""Q2->Q3"":41,""Q2->Q4"":34,""Q3->Q1"":39,""Q3->Q2"":47,""Q3->Q3"":59,""Q3->Q4"":62,""Q4->Q1"":16,""Q4->Q2"":31,""Q4->Q3"":68,""Q4->Q4"":92}",,headline
finance_economics,sports,high_loss_lift,eligible_both,2415,828,828,0.30042301832234813,0.212270220535741,0.25075528700906347,0.26605504587155965,0.40096618357487923,0.40096618357487923,0.42028985507246375,0.42028985507246375,0.16908212560386474,0.13043478260869565,"{""Q1->Q1"":87,""Q1->Q2"":55,""Q1->Q3"":38,""Q1->Q4"":27,""Q2->Q1"":54,""Q2->Q2"":59,""Q2->Q3"":56,""Q2->Q4"":38,""Q3->Q1"":31,""Q3->Q2"":60,""Q3->Q3"":57,""Q3->Q4"":59,""Q4->Q1"":35,""Q4->Q2"":33,""Q4->Q3"":56,""Q4->Q4"":83}",,headline
finance_economics,sports,adjusted_loss_corr,eligible_both,2415,828,828,0.4648405344297365,0.49879963373772473,0.3939393939393939,0.2545454545454545,0.5652173913043478,0.5652173913043478,0.4057971014492754,0.4057971014492754,0.0966183574879227,0.07729468599033816,"{""Q1->Q1"":84,""Q1->Q2"":67,""Q1->Q3"":40,""Q1->Q4"":16,""Q2->Q1"":56,""Q2->Q2"":66,""Q2->Q3"":55,""Q2->Q4"":30,""Q3->Q1"":47,""Q3->Q2"":52,""Q3->Q3"":64,""Q3->Q4"":44,""Q4->Q1"":20,""Q4->Q2"":22,""Q4->Q3"":48,""Q4->Q4"":117}",,headline
finance_economics,technology_ai,adjusted_pog,near_bi_both,2415,25,25,,,0.5,0.4,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.16666666666666666,0.16666666666666666,"{""Q1->Q1"":4,""Q1->Q2"":1,""Q1->Q3"":1,""Q1->Q4"":1,""Q2->Q1"":2,""Q2->Q2"":3,""Q2->Q3"":0,""Q2->Q4"":1,""Q3->Q1"":0,""Q3->Q2"":2,""Q3->Q3"":4,""Q3->Q4"":0,""Q4->Q1"":1,""Q4->Q2"":0,""Q4->Q3"":1,""Q4->Q4"":4}",defined_pair_count_25_below_reporting_min_30,insufficient
finance_economics,technology_ai,high_loss_lift,near_bi_both,2415,25,25,,,0.09090909090909091,0.2727272727272727,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.16666666666666666,"{""Q1->Q1"":3,""Q1->Q2"":1,""Q1->Q3"":2,""Q1->Q4"":1,""Q2->Q1"":2,""Q2->Q2"":2,""Q2->Q3"":1,""Q2->Q4"":1,""Q3->Q1"":0,""Q3->Q2"":2,""Q3->Q3"":1,""Q3->Q4"":3,""Q4->Q1"":2,""Q4->Q2"":1,""Q4->Q3"":2,""Q4->Q4"":1}",defined_pair_count_25_below_reporting_min_30,insufficient
finance_economics,technology_ai,adjusted_loss_corr,near_bi_both,2415,25,25,,,0.2,0.4,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.16666666666666666,0.16666666666666666,"{""Q1->Q1"":4,""Q1->Q2"":1,""Q1->Q3"":1,""Q1->Q4"":1,""Q2->Q1"":0,""Q2->Q2"":2,""Q2->Q3"":2,""Q2->Q4"":2,""Q3->Q1"":2,""Q3->Q2"":1,""Q3->Q3"":2,""Q3->Q4"":1,""Q4->Q1"":1,""Q4->Q2"":2,""Q4->Q3"":1,""Q4->Q4"":2}",defined_pair_count_25_below_reporting_min_30,insufficient
finance_economics,technology_ai,adjusted_pog,eligible_both,2415,185,185,0.3313123081005269,0.28562998365047876,0.22666666666666666,0.323943661971831,0.3695652173913043,0.3695652173913043,0.48936170212765956,0.48936170212765956,0.06521739130434782,0.17391304347826086,"{""Q1->Q1"":23,""Q1->Q2"":8,""Q1->Q3"":8,""Q1->Q4"":8,""Q2->Q1"":13,""Q2->Q2"":12,""Q2->Q3"":12,""Q2->Q4"":9,""Q3->Q1"":8,""Q3->Q2"":15,""Q3->Q3"":11,""Q3->Q4"":12,""Q4->Q1"":3,""Q4->Q2"":11,""Q4->Q3"":15,""Q4->Q4"":17}",,headline
finance_economics,technology_ai,high_loss_lift,eligible_both,2415,185,185,0.20194036444827043,0.2016869222517807,0.17073170731707318,0.22077922077922077,0.30434782608695654,0.28,0.3617021276595745,0.3617021276595745,0.10869565217391304,0.18,"{""Q1->Q1"":17,""Q1->Q2"":14,""Q1->Q3"":7,""Q1->Q4"":9,""Q2->Q1"":14,""Q2->Q2"":8,""Q2->Q3"":10,""Q2->Q4"":14,""Q3->Q1"":11,""Q3->Q2"":11,""Q3->Q3"":11,""Q3->Q4"":13,""Q4->Q1"":5,""Q4->Q2"":13,""Q4->Q3"":14,""Q4->Q4"":14}",,headline
