pair_id,model_a,model_b,split,train_fold,train_bi_gap,train_category_coverage,test_scope,test_events,test_targets,test_event_fraction,fallback_event_fraction,method,brier,bi,ece
p-b96070139c5d,Claude-3-Opus-20240229 (zero shot),GPT-4-Turbo-2024-04-09 (scratchpad with news),20260910,0,0.6205328442841633,0.574585635359116,all,221,814,1.0,0.4977375565610854,model_a,0.18023536199094986,57.545864513459954,0.08522113022113026
p-b96070139c5d,Claude-3-Opus-20240229 (zero shot),GPT-4-Turbo-2024-04-09 (scratchpad with news),20260910,0,0.6205328442841633,0.574585635359116,all,221,814,1.0,0.4977375565610854,model_b,0.1880476470588237,56.63553908338953,0.16970515970515954
p-b96070139c5d,Claude-3-Opus-20240229 (zero shot),GPT-4-Turbo-2024-04-09 (scratchpad with news),20260910,0,0.6205328442841633,0.574585635359116,all,221,814,1.0,0.4977375565610854,train_selected_single,0.1880476470588237,56.63553908338953,0.16970515970515954
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,complementary,120,630,0.17937219730941703,0.0,type_selection,0.09064622278873113,69.89248884601534,0.11223492063492059
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,complementary,120,630,0.17937219730941703,0.0,simple_mean,0.08831389702463258,70.28234581521741,0.11050793650793643
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,complementary,120,630,0.17937219730941703,0.0,log_odds_mean,0.09018346356559243,69.96943830602025,0.106218263436101
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,complementary,120,630,0.17937219730941703,0.0,ec_w0_56,0.0899727182730782,70.00454729911911,0.10239910143088446
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,complementary,120,630,0.17937219730941703,0.0,piecewise_odds,0.0898596228655584,70.02340531922306,0.09467144841403631
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,complementary,120,630,0.17937219730941703,0.0,model_a,0.10598835266286025,67.44414758252208,0.10169841269841266
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,complementary,120,630,0.17937219730941703,0.0,model_b,0.08684990690554022,70.5296917380323,0.10363174603174596
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,complementary,120,630,0.17937219730941703,0.0,train_selected_single,0.08684990690554022,70.5296917380323,0.10363174603174596
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,all,669,3258,1.0,0.2182361733931241,type_selection,0.1506527857582533,61.18598374836053,0.0968449150807857
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,all,669,3258,1.0,0.2182361733931241,simple_mean,0.14907912848489335,61.38923356304704,0.10371259197869856
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,all,669,3258,1.0,0.2182361733931241,log_odds_mean,0.1469694618811724,61.663403661622176,0.09605341905475971
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,all,669,3258,1.0,0.2182361733931241,ec_w0_56,0.14685097235348613,61.67886061799752,0.09742334088802579
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,all,669,3258,1.0,0.2182361733931241,piecewise_odds,0.14639964704351713,61.737793183937086,0.08592442883262502
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,all,669,3258,1.0,0.2182361733931241,model_a,0.1647732740105828,59.40772561058165,0.08047370574990777
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,all,669,3258,1.0,0.2182361733931241,model_b,0.1515155632049669,61.074999909445495,0.12132164395334559
p-4115f5018441,Claude-3-Opus-20240229 (zero shot),GPT-4o-2024-05-13 (zero shot with freeze values),20260910,0,1.0469874531814938,0.8128930817610063,all,669,3258,1.0,0.2182361733931241,train_selected_single,0.1515155632049669,61.074999909445495,0.12132164395334559
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,complementary,111,485,0.502262443438914,0.0,type_selection,0.20145905405405365,55.11580968157567,0.07443298969072162
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,complementary,111,485,0.502262443438914,0.0,simple_mean,0.2010220157657656,55.16452121748162,0.08143298969072163
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,complementary,111,485,0.502262443438914,0.0,log_odds_mean,0.20045848173525763,55.22740997716822,0.08286141514695694
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,complementary,111,485,0.502262443438914,0.0,ec_w0_56,0.20150092445912332,55.111145652943726,0.07803369941978949
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,complementary,111,485,0.502262443438914,0.0,piecewise_odds,0.201985309233876,55.05722424750825,0.07443265201522407
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,complementary,111,485,0.502262443438914,0.0,model_a,0.20709725225225184,54.49206088469267,0.0762886597938145
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,complementary,111,485,0.502262443438914,0.0,model_b,0.20820360360360288,54.37066693413075,0.09597938144329893
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,complementary,111,485,0.502262443438914,0.0,train_selected_single,0.20709725225225184,54.49206088469267,0.0762886597938145
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,all,221,814,1.0,0.4977375565610854,type_selection,0.17740350678733008,57.88070432838055,0.08185503685503691
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,all,221,814,1.0,0.4977375565610854,simple_mean,0.17527838800904952,58.13373816435846,0.10901105651105654
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,all,221,814,1.0,0.4977375565610854,log_odds_mean,0.17380983907627168,58.30949279796758,0.10275633595478369
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,all,221,814,1.0,0.4977375565610854,ec_w0_56,0.17348145585438393,58.34889487007771,0.10063350148981849
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,all,221,814,1.0,0.4977375565610854,piecewise_odds,0.17261473986071849,58.453069925598776,0.09191848753081397
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,all,221,814,1.0,0.4977375565610854,model_a,0.18023536199094986,57.545864513459954,0.08522113022113026
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,all,221,814,1.0,0.4977375565610854,model_b,0.1913919909502265,56.25162963603941,0.1328009828009828
p-4f63d7c45b4c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad with freeze values),20260910,0,1.283964592701203,0.574585635359116,all,221,814,1.0,0.4977375565610854,train_selected_single,0.18023536199094986,57.545864513459954,0.08522113022113026
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,complementary,111,485,0.502262443438914,0.0,type_selection,0.1994095045045041,55.34470865569187,0.07247422680412369
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,complementary,111,485,0.502262443438914,0.0,simple_mean,0.19974724099099084,55.306908700450045,0.08132989690721647
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,complementary,111,485,0.502262443438914,0.0,log_odds_mean,0.1993019791982073,55.3567497601029,0.084603841769245
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,complementary,111,485,0.502262443438914,0.0,ec_w0_56,0.20019436013946026,55.25691560258053,0.07971748728799065
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,complementary,111,485,0.502262443438914,0.0,piecewise_odds,0.20029626939009446,55.24552878313782,0.07626874783681369
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,complementary,111,485,0.502262443438914,0.0,model_a,0.20709725225225184,54.49206088469267,0.0762886597938145
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,complementary,111,485,0.502262443438914,0.0,model_b,0.20523063063062988,54.69761257608714,0.09144329896907212
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,complementary,111,485,0.502262443438914,0.0,train_selected_single,0.20709725225225184,54.49206088469267,0.0762886597938145
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,all,221,814,1.0,0.4977375565610854,type_selection,0.1763740950226242,58.0030840391078,0.08203931203931207
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,all,221,814,1.0,0.4977375565610854,simple_mean,0.18003110294117625,57.56992777036831,0.10982186732186733
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,all,221,814,1.0,0.4977375565610854,log_odds_mean,0.17829692925594115,57.77477895191772,0.10341876429564179
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,all,221,814,1.0,0.4977375565610854,ec_w0_56,0.178037070135566,57.8055607768552,0.10131532678732448
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,all,221,814,1.0,0.4977375565610854,piecewise_odds,0.1777348941148684,57.84138354797819,0.09275029838466861
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,all,221,814,1.0,0.4977375565610854,model_a,0.18023536199094986,57.545864513459954,0.08522113022113026
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,all,221,814,1.0,0.4977375565610854,model_b,0.20085805429864284,55.18280973793171,0.1344226044226044
p-97d7383944ab,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (scratchpad),20260910,0,2.785187434045973,0.574585635359116,all,221,814,1.0,0.4977375565610854,train_selected_single,0.18023536199094986,57.545864513459954,0.08522113022113026
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,complementary,111,481,0.5045454545454545,0.0,type_selection,0.20612529054054007,54.59897682424546,0.09326091476091479
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,complementary,111,481,0.5045454545454545,0.0,simple_mean,0.20228142680180136,55.02429246784423,0.09612058212058214
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,complementary,111,481,0.5045454545454545,0.0,log_odds_mean,0.20163219225609222,55.09652660917062,0.09676785690201839
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,complementary,111,481,0.5045454545454545,0.0,ec_w0_56,0.203230987624608,54.91885231888966,0.0968685157300174
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,complementary,111,481,0.5045454545454545,0.0,piecewise_odds,0.20440152720969001,54.78921287903849,0.09191845674745754
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,complementary,111,481,0.5045454545454545,0.0,model_a,0.20561076576576537,54.6556766765932,0.07338877338877345
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,complementary,111,481,0.5045454545454545,0.0,model_b,0.2128281846846837,53.86669481982851,0.11885239085239085
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,complementary,111,481,0.5045454545454545,0.0,train_selected_single,0.2128281846846837,53.86669481982851,0.11885239085239085
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,all,220,809,1.0,0.4954545454545455,type_selection,0.18126112831568775,57.425227150848144,0.13596734778887506
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,all,220,809,1.0,0.4954545454545455,simple_mean,0.1706224876059297,58.69352501048659,0.11628373569913474
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,all,220,809,1.0,0.4954545454545455,log_odds_mean,0.16777504391355483,59.03964796128397,0.11406112334713248
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,all,220,809,1.0,0.4954545454545455,ec_w0_56,0.16816502705982597,58.99207063751866,0.11306963411942454
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,all,220,809,1.0,0.4954545454545455,piecewise_odds,0.16806985925214668,59.00367586573807,0.10655307089249134
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,all,220,809,1.0,0.4954545454545455,model_a,0.1800205227272715,57.57117457113955,0.08333745364647718
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,all,220,809,1.0,0.4954545454545455,model_b,0.18464304308841478,57.02988909853561,0.1492300177517923
p-9fe32119353c,Claude-3-Opus-20240229 (zero shot),Gemini-1.5-Flash (zero shot with freeze values),20260910,0,0.3039938816171315,0.574585635359116,all,220,809,1.0,0.4954545454545455,train_selected_single,0.18464304308841478,57.02988909853561,0.1492300177517923
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,complementary,111,485,0.5068493150684932,0.0,type_selection,0.19956781319021602,55.32698653658833,0.07605284209402062
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,complementary,111,485,0.5068493150684932,0.0,simple_mean,0.19642258408402818,55.680412447313074,0.12346542907690708
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,complementary,111,485,0.5068493150684932,0.0,log_odds_mean,0.19604812188249207,55.7226782785485,0.12395031314772981
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,complementary,111,485,0.5068493150684932,0.0,ec_w0_56,0.19758435025219748,55.5495387816732,0.12801037612808389
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,complementary,111,485,0.5068493150684932,0.0,piecewise_odds,0.1960164914892936,55.72625027295592,0.11733633370038095
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,complementary,111,485,0.5068493150684932,0.0,model_a,0.20709725225225184,54.49206088469267,0.0762886597938145
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,complementary,111,485,0.5068493150684932,0.0,model_b,0.20572561089967895,54.64301477173786,0.17029168289608224
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,complementary,111,485,0.5068493150684932,0.0,train_selected_single,0.20709725225225184,54.49206088469267,0.0762886597938145
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,all,219,812,1.0,0.4931506849315067,type_selection,0.17557647152563596,58.09815379656453,0.08405865568423646
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,all,219,812,1.0,0.4931506849315067,simple_mean,0.19489851139107703,55.852688486038346,0.16846416076545576
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,all,219,812,1.0,0.4931506849315067,log_odds_mean,0.1872521551795,56.727357929114156,0.15099311325039066
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,all,219,812,1.0,0.4931506849315067,ec_w0_56,0.18767272028843007,56.67879038064264,0.15158077555486354
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,all,219,812,1.0,0.4931506849315067,piecewise_odds,0.18587551375085412,56.88671738885404,0.1401718647045436
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,all,219,812,1.0,0.4931506849315067,model_a,0.1793927625570791,57.64521720548208,0.0841995073891626
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,all,219,812,1.0,0.4931506849315067,model_b,0.25645032448510974,49.3590753949822,0.251805168821552
p-cf321442d4ed,Claude-3-Opus-20240229 (zero shot),Llama-2-70b-Chat-Hf (zero shot with freeze values),20260910,0,4.936240930550412,0.574585635359116,all,219,812,1.0,0.4931506849315067,train_selected_single,0.1793927625570791,57.64521720548208,0.0841995073891626
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,complementary,207,829,0.4339622641509434,0.0,type_selection,0.11912964829266344,65.48483691293588,0.11740168878166467
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,complementary,207,829,0.4339622641509434,0.0,simple_mean,0.12009804468084524,65.3448352073107,0.1368407720144752
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,complementary,207,829,0.4339622641509434,0.0,log_odds_mean,0.11819333801568788,65.62074200688912,0.12419158084138397
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,complementary,207,829,0.4339622641509434,0.0,ec_w0_56,0.11841324175797828,65.58877483175318,0.12160653657990839
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,complementary,207,829,0.4339622641509434,0.0,piecewise_odds,0.11671541898570288,65.83636158344623,0.1010421384081176
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,complementary,207,829,0.4339622641509434,0.0,model_a,0.12469296337588964,64.68810917327002,0.1051025331724969
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,complementary,207,829,0.4339622641509434,0.0,model_b,0.12876308008175422,64.11642714531422,0.1532834740651387
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,complementary,207,829,0.4339622641509434,0.0,train_selected_single,0.12876308008175422,64.11642714531422,0.1532834740651387
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,all,477,2026,1.0,0.23689727463312377,type_selection,0.16587358322820833,59.27241926799379,0.12673099703849933
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,all,477,2026,1.0,0.23689727463312377,simple_mean,0.16564937656890144,59.29995373849049,0.13273025666337615
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,all,477,2026,1.0,0.23689727463312377,log_odds_mean,0.16356151008944866,59.55726145654221,0.12676462262141405
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,all,477,2026,1.0,0.23689727463312377,ec_w0_56,0.1639299019119257,59.51174220691564,0.12861105690751334
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,all,477,2026,1.0,0.23689727463312377,piecewise_odds,0.16257058989328216,59.67995661047942,0.11499162605341928
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,all,477,2026,1.0,0.23689727463312377,model_a,0.17815008930448714,57.79217024005059,0.10286278381046386
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,all,477,2026,1.0,0.23689727463312377,model_b,0.17053235331009528,58.704436883595434,0.15715844027640738
p-9f27f966f42c,Claude-3-Opus-20240229 (zero shot),Llama-3-70b-Chat-Hf (zero shot with freeze values),20260910,0,1.156402429895337,0.7914798206278026,all,477,2026,1.0,0.23689727463312377,train_selected_single,0.17053235331009528,58.704436883595434,0.15715844027640738
p-14bf9ad55800,Claude-3-Opus-20240229 (zero shot),Mistral-Large-2407 (zero shot with freeze values),20260910,0,0.5301689507322962,0.8241965973534973,complementary,236,1223,0.44528301886792454,0.0,type_selection,0.22645481020683952,52.412731722987125,0.10113248675077666
p-14bf9ad55800,Claude-3-Opus-20240229 (zero shot),Mistral-Large-2407 (zero shot with freeze values),20260910,0,0.5301689507322962,0.8241965973534973,complementary,236,1223,0.44528301886792454,0.0,simple_mean,0.23096398014229697,51.941287975820984,0.10273288278667199
p-14bf9ad55800,Claude-3-Opus-20240229 (zero shot),Mistral-Large-2407 (zero shot with freeze values),20260910,0,0.5301689507322962,0.8241965973534973,complementary,236,1223,0.44528301886792454,0.0,log_odds_mean,0.2326887208831262,51.76218072060821,0.1066301920016903
p-14bf9ad55800,Claude-3-Opus-20240229 (zero shot),Mistral-Large-2407 (zero shot with freeze values),20260910,0,0.5301689507322962,0.8241965973534973,complementary,236,1223,0.44528301886792454,0.0,ec_w0_56,0.23373318236506146,51.654040255150434,0.09104170284017578
p-14bf9ad55800,Claude-3-Opus-20240229 (zero shot),Mistral-Large-2407 (zero shot with freeze values),20260910,0,0.5301689507322962,0.8241965973534973,complementary,236,1223,0.44528301886792454,0.0,piecewise_odds,0.23299302229296007,51.730649238573754,0.10682927930121644
p-14bf9ad55800,Claude-3-Opus-20240229 (zero shot),Mistral-Large-2407 (zero shot with freeze values),20260910,0,0.5301689507322962,0.8241965973534973,complementary,236,1223,0.44528301886792454,0.0,model_a,0.23876507768361568,51.136406427318946,0.09446443172526559
p-14bf9ad55800,Claude-3-Opus-20240229 (zero shot),Mistral-Large-2407 (zero shot with freeze values),20260910,0,0.5301689507322962,0.8241965973534973,complementary,236,1223,0.44528301886792454,0.0,model_b,0.24364014176051255,50.64008288494474,0.13558841479656575
p-14bf9ad55800,Claude-3-Opus-20240229 (zero shot),Mistral-Large-2407 (zero shot with freeze values),20260910,0,0.5301689507322962,0.8241965973534973,complementary,236,1223,0.44528301886792454,0.0,train_selected_single,0.24364014176051255,50.64008288494474,0.13558841479656575
