global_scope,comparison_mode,topic_id,metric_id,sample_id,n_focal_model_universe,n_reportable_focal_models,n_limited_focal_models,n_headline_focal_models,median_spearman,q25_spearman,q75_spearman,min_spearman,max_spearman,fraction_negative_spearman,median_defined_partners,mean_dependent_top_jaccard,mean_complementary_top_jaccard,reason,interpretation_status
seven_topic_union,inclusive_global,entertainment_culture,adjusted_pog,near_bi_both,263,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,entertainment_culture,high_loss_lift,near_bi_both,263,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,entertainment_culture,adjusted_loss_corr,near_bi_both,263,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,entertainment_culture,adjusted_pog,eligible_both,263,4,4,0,,,,,,,,,,reportable_focal_model_count_4_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,entertainment_culture,high_loss_lift,eligible_both,263,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,entertainment_culture,adjusted_loss_corr,eligible_both,263,4,4,0,,,,,,,,,,reportable_focal_model_count_4_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,finance_economics,adjusted_pog,near_bi_both,263,52,52,0,0.7157211209842789,0.5560719723301446,0.7775389380267428,0.25478260869565217,0.9213675213675213,0.0,23.0,0.3996225996225996,0.5104602536729234,,limited
seven_topic_union,inclusive_global,finance_economics,high_loss_lift,near_bi_both,263,52,52,0,0.7565336823586363,0.5908449773126461,0.8325179993617343,0.21954887218045113,0.948051948051948,0.0,23.0,0.49131501668266375,0.49161725027109643,,limited
seven_topic_union,inclusive_global,finance_economics,adjusted_loss_corr,near_bi_both,263,52,52,0,0.7205860501055008,0.5854498762107458,0.8371202710333145,0.21503759398496242,0.9242979242979245,0.0,23.0,0.4886898640575111,0.48338128374893075,,limited
seven_topic_union,inclusive_global,finance_economics,adjusted_pog,eligible_both,263,263,201,62,0.6801572617946346,0.5796285333802866,0.792122011035892,-0.04286056349269695,0.9348693525550263,0.0076045627376425855,93.0,0.458276370195372,0.46204643466608913,,headline
seven_topic_union,inclusive_global,finance_economics,high_loss_lift,eligible_both,263,263,201,62,0.7266492421184316,0.5934867386273459,0.8199367999457279,0.08369938321255171,0.948468273693378,0.0,93.0,0.5139839421423491,0.44929257077371687,,headline
seven_topic_union,inclusive_global,finance_economics,adjusted_loss_corr,eligible_both,263,263,201,62,0.7066326530612245,0.5453060189191609,0.8601250434553294,0.16875845945613388,0.9503347707895226,0.0,93.0,0.4910039491930163,0.4684806329508312,,headline
seven_topic_union,inclusive_global,health_science,adjusted_pog,near_bi_both,263,49,49,0,0.09934664100407462,-0.027187348848028994,0.26746446047885425,-0.45469733888246966,0.5762387535326309,0.2653061224489796,28.0,0.19046078593700846,0.20696559241858137,,limited
seven_topic_union,inclusive_global,health_science,high_loss_lift,near_bi_both,263,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,health_science,adjusted_loss_corr,near_bi_both,263,49,49,0,0.22727272727272727,0.05648122224663118,0.4323076923076923,-0.2605569765360623,0.6550689147607088,0.20408163265306123,28.0,0.24149893270143202,0.22310379529767285,,limited
seven_topic_union,inclusive_global,health_science,adjusted_pog,eligible_both,263,261,199,62,0.2305421770837594,0.0861507114660946,0.38123282927618457,-0.4728253428876561,0.6444425868554751,0.18007662835249041,93.0,0.237721270535349,0.22475308393380955,,headline
seven_topic_union,inclusive_global,health_science,high_loss_lift,eligible_both,263,157,157,0,0.15025106586011017,-0.06414318706555301,0.39325112968608855,-0.3312568781004259,0.8732947063380125,0.29936305732484075,48.0,0.27017059253620784,0.15362653057878986,,headline
seven_topic_union,inclusive_global,health_science,adjusted_loss_corr,eligible_both,263,263,201,62,0.29322176595678895,0.14758110609556455,0.46331596751481713,-0.6944548303777243,0.8453811990284473,0.13307984790874525,93.0,0.27016902767170997,0.23307459900803715,,headline
seven_topic_union,inclusive_global,politics_conflict,adjusted_pog,near_bi_both,263,87,87,0,0.5395256916996047,0.43506493506493504,0.6587976457541675,-0.21478260869565216,0.8553113553113554,0.034482758620689655,27.0,0.39215947668493845,0.36504714952990813,,limited
seven_topic_union,inclusive_global,politics_conflict,high_loss_lift,near_bi_both,263,87,87,0,0.5207509881422925,0.3407478619703256,0.6267692598494725,-0.11818181818181818,0.8724667403049304,0.034482758620689655,27.0,0.33738700743878497,0.3498951403269755,,limited
seven_topic_union,inclusive_global,politics_conflict,adjusted_loss_corr,near_bi_both,263,87,87,0,0.599555061179088,0.4481974018750993,0.7091927637579811,-0.15324675324675324,0.8758064516129033,0.022988505747126436,27.0,0.44758110569469595,0.353369071608636,,limited
seven_topic_union,inclusive_global,politics_conflict,adjusted_pog,eligible_both,263,263,201,62,0.47074095073259525,0.3418180604612412,0.6290997876097407,-0.4355286323893647,0.8338671448449146,0.034220532319391636,93.0,0.35074470720713974,0.3123921100369582,,headline
seven_topic_union,inclusive_global,politics_conflict,high_loss_lift,eligible_both,263,263,201,62,0.5730196571762121,0.4238536655140982,0.6880033300902424,0.01546767158199032,0.9113265306122449,0.0,93.0,0.39092410159398444,0.3633847138731385,,headline
seven_topic_union,inclusive_global,politics_conflict,adjusted_loss_corr,eligible_both,263,263,201,62,0.6118587926352541,0.4580395485683736,0.7182137971659388,-0.2257875971710795,0.9306122448979591,0.015209125475285171,93.0,0.431366221440908,0.3631320315559989,,headline
seven_topic_union,inclusive_global,sports,adjusted_pog,near_bi_both,263,11,11,0,,,,,,,,,,reportable_focal_model_count_11_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,sports,high_loss_lift,near_bi_both,263,11,11,0,,,,,,,,,,reportable_focal_model_count_11_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,sports,adjusted_loss_corr,near_bi_both,263,11,11,0,,,,,,,,,,reportable_focal_model_count_11_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,sports,adjusted_pog,eligible_both,263,263,201,62,0.4875907111756169,0.31117464502437303,0.577576244805662,-0.28352561275730115,0.7740259740259742,0.049429657794676805,93.0,0.3248771636279382,0.3053929619779096,,headline
seven_topic_union,inclusive_global,sports,high_loss_lift,eligible_both,263,263,201,62,0.5309806745404384,0.4001825006334668,0.6817418934007307,-0.10142006987474403,0.8817167421051159,0.019011406844106463,93.0,0.37286280970751196,0.355341248360978,,headline
seven_topic_union,inclusive_global,sports,adjusted_loss_corr,eligible_both,263,263,201,62,0.5965724983798574,0.3999134612515294,0.7094888731001303,-0.17864772099944795,0.8965416907889409,0.0076045627376425855,93.0,0.398296374563131,0.3808843153725002,,headline
seven_topic_union,inclusive_global,technology_ai,adjusted_pog,near_bi_both,263,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,technology_ai,high_loss_lift,near_bi_both,263,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,technology_ai,adjusted_loss_corr,near_bi_both,263,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,inclusive_global,technology_ai,adjusted_pog,eligible_both,263,64,64,0,0.17945888277464306,0.05615336549639619,0.33757411067193677,-0.29928571428571427,0.5621848739495798,0.203125,33.0,0.224646233210458,0.23613526358126713,,limited
seven_topic_union,inclusive_global,technology_ai,high_loss_lift,eligible_both,263,55,55,0,0.19345073243406583,-0.005331574992613023,0.4154955404023431,-0.44199676523289005,0.7083883340290131,0.2727272727272727,25.0,0.19072630202743762,0.20442619701722234,,limited
seven_topic_union,inclusive_global,technology_ai,adjusted_loss_corr,eligible_both,263,64,64,0,0.2659702062643239,0.09659847953589189,0.38833992094861663,-0.09258021390374331,0.6106442577030813,0.109375,33.0,0.22898262236666841,0.2517635937520848,,limited
